fire_id,a,b,ha,yr
4672,17.604724884033203,2.8037657737731934,0.2,2022
4677,53.72305679321289,40.31237030029297,0.21,2022
4678,77.71504211425781,95.90656280517578,0.01,2022
4685,63.791805267333984,65.65467834472656,0.01,2022
4686,72.19581604003906,25.961076736450195,0.1,2022
4687,14.78092098236084,4.848374843597412,0.1,2022
4688,85.0441665649414,54.58587646484375,0.01,2022
4691,57.182838439941406,42.478023529052734,0.01,2022
4692,54.12202835083008,69.32566833496094,0.01,2022
4693,29.190122604370117,27.810060501098633,0.16,2022
4694,9.358409881591797,19.292558670043945,0.09,2022
4695,52.74330139160156,22.220115661621094,0.01,2022
4696,54.52672576904297,63.50420379638672,2.0,2022
4697,30.238786697387695,16.03921127319336,0.03,2022
4703,80.32504272460938,28.430126190185547,0.01,2022
4704,24.223981857299805,40.61381912231445,0.1,2022
4705,92.40058135986328,98.40176391601562,0.02,2022
4708,96.3754653930664,91.05149841308594,0.6,2022
4709,40.003631591796875,40.830387115478516,0.9,2022
4714,0.0053407964296638966,1.207821011543274,4.0,2022
4715,41.60667037963867,70.3325424194336,0.5,2022
4719,54.3704948425293,76.21015167236328,0.2,2022
4720,36.62540817260742,62.96350860595703,0.03,2022
4721,32.26960372924805,59.9913444519043,0.01,2022
4722,24.120798110961914,44.232505798339844,0.05,2022
4725,20.476314544677734,85.50166320800781,0.18,2022
4726,2.568554401397705,8.348336219787598,0.06,2022
4727,33.564029693603516,18.710968017578125,0.05,2022
4728,57.30365753173828,37.651920318603516,0.16,2022
4734,46.47010803222656,36.492919921875,0.1,2022
4735,25.394392013549805,0.11031749099493027,0.02,2022
4736,66.5299072265625,17.15641975402832,0.01,2022
4737,26.96454429626465,38.279781341552734,0.15,2022
4738,24.89341163635254,24.22315788269043,0.02,2022
4740,6.830245494842529,25.50923728942871,0.6,2022
4744,92.72693634033203,80.52603912353516,0.2,2022
4746,96.9894027709961,63.570796966552734,0.01,2022
4748,66.12637329101562,0.4752523899078369,0.15,2022
4749,9.3016357421875,15.392511367797852,0.05,2022
4752,4.5928144454956055,80.10301971435547,0.1,2022
4753,50.499176025390625,47.1506233215332,0.01,2022
4754,17.083158493041992,2.6825833320617676,0.5,2022
4755,19.909814834594727,35.09115982055664,0.1,2022
4756,11.354469299316406,27.344654083251953,0.01,2022
4759,74.48231506347656,56.70445251464844,0.01,2022
4760,1.6588349342346191,20.114242553710938,0.07,2022
4761,34.047279357910156,77.0492172241211,0.3,2022
4762,,,0.3,2022
4763,80.82396697998047,61.570682525634766,0.65,2022
4764,2.170663595199585,1.5441713333129883,0.01,2022
4765,4.715404510498047,0.21738722920417786,0.16,2022
4766,1.1521791219711304,27.105220794677734,0.05,2022
4767,0.8099212050437927,29.338720321655273,0.01,2022
4768,,,0.1,2022
4769,72.470703125,74.42558288574219,0.3,2022
4770,34.18434143066406,47.312339782714844,0.06,2022
4771,,,0.01,2022
4774,0.10936208814382553,2.91213321685791,0.03,2022
4775,4.452828407287598,64.24394226074219,0.2,2022
4776,74.78629302978516,63.43135070800781,0.02,2022
4778,75.05929565429688,62.12034225463867,0.2,2022
4779,85.04600524902344,97.65847778320312,0.02,2022
4781,47.463680267333984,50.745079040527344,0.01,2022
4782,7.211748123168945,43.70472717285156,0.05,2022
4783,10.894495964050293,24.020620346069336,0.01,2022
4784,,,0.01,2022
4788,2.1559152603149414,2.1299595832824707,0.5,2022
4789,49.318199157714844,1.7186847925186157,69.21,2022
4790,10.256183624267578,67.50447082519531,3.0,2022
4791,63.05643844604492,58.501644134521484,1.0,2022
4794,6.799816131591797,63.2119026184082,1.5,2022
4795,21.123258590698242,96.9749755859375,0.2,2022
4800,60.086002349853516,63.24535369873047,0.03,2022
4801,7.269423961639404,35.21176528930664,0.5,2022
4802,65.5682373046875,68.13703155517578,0.5,2022
4803,67.31394958496094,0.8163953423500061,0.1,2022
4804,13.803529739379883,64.50379180908203,0.01,2022
4805,75.09579467773438,5.6767706871032715,0.08,2022
4806,2.3587429523468018,65.31269836425781,9.7,2022
4810,,,0.69,2022
4811,44.07651901245117,51.3681526184082,1.0,2022
4812,15.180779457092285,62.69279479980469,0.1,2022
4813,5.767481327056885,6.528219223022461,0.25,2022
4814,62.30105209350586,78.40419006347656,0.1,2022
4817,28.536108016967773,5.544852256774902,0.02,2022
4819,87.2411117553711,15.895760536193848,0.01,2022
4820,0.027025869116187096,6.6617431640625,0.6,2022
4821,13.763392448425293,19.520706176757812,0.2,2022
4825,3.5708932876586914,67.6655502319336,0.05,2022
4826,43.48676681518555,25.20924949645996,1.0,2022
4827,21.56262969970703,73.47103118896484,0.2,2022
4828,19.161609649658203,1.4420040845870972,0.2,2022
4831,25.387727737426758,3.9505934715270996,0.01,2022
4832,43.41264343261719,38.33525848388672,0.02,2022
4833,41.38650894165039,51.091739654541016,0.08,2022
4834,4.733273506164551,21.57948875427246,0.02,2022
4835,,,0.01,2022
4838,57.017608642578125,53.06916046142578,0.04,2022
4839,76.84246826171875,63.63400650024414,1.0,2022
4840,66.22147369384766,68.19931030273438,0.05,2022
4841,24.35487174987793,28.881134033203125,0.21,2022
4842,61.35162353515625,13.83708381652832,0.3,2022
4843,11.537320137023926,1.8861215114593506,0.3,2022
4844,70.56725311279297,64.45647430419922,7.7,2022
4845,37.251033782958984,49.89130783081055,0.5,2022
4847,52.994293212890625,53.5218391418457,0.15,2022
4848,14.318373680114746,17.202369689941406,0.2,2022
4849,1.1133838891983032,11.306568145751953,0.04,2022
4855,80.42674255371094,37.946495056152344,0.5,2022
4856,16.672683715820312,6.235644817352295,0.02,2022
4857,0.007219347637146711,2.436128854751587,720.0,2022
4859,8.28059196472168,56.58818817138672,0.01,2022
4860,75.57427215576172,74.93067932128906,0.02,2022
4861,21.786388397216797,32.43653106689453,0.02,2022
4862,,,0.15,2022
4863,26.173076629638672,31.458709716796875,347.0,2022
4864,,,2.0,2022
4865,,,0.06,2022
4866,39.273521423339844,82.168212890625,0.03,2022
4867,,,0.2,2022
4868,,,3.0,2022
4875,75.07667541503906,59.05480194091797,0.2,2022
4876,77.93099212646484,44.29096603393555,0.5,2022
4877,89.74317932128906,19.60133171081543,0.1,2022
4878,54.31610107421875,26.478160858154297,1.0,2022
4879,24.346315383911133,48.41535186767578,8.0,2022
4880,79.97593688964844,0.9537560939788818,0.2,2022
4881,33.8197021484375,33.41675567626953,4.0,2022
4882,9.906014442443848,64.97252655029297,0.3,2022
4883,,,0.01,2022
4884,59.04517364501953,66.72976684570312,1.5,2022
4885,,,1.6,2022
4892,61.71152114868164,60.64653396606445,0.09,2022
4893,10.41457748413086,11.194000244140625,0.09,2022
4899,71.51058197021484,10.040776252746582,0.01,2022
4900,65.2326889038086,24.03080177307129,0.03,2022
4901,81.05402374267578,92.02716827392578,0.4,2022
4902,6.9581146240234375,14.78923511505127,0.01,2022
4905,15.171030044555664,69.46985626220703,0.02,2022
4906,,,0.09,2022
4907,22.390539169311523,59.0986328125,0.01,2022
4908,55.36981964111328,47.231014251708984,0.1,2022
4909,90.70940399169922,62.28726577758789,0.05,2022
4910,66.89390563964844,61.26335906982422,0.03,2022
4911,66.53030395507812,91.12088775634766,0.8,2022
4912,54.796730041503906,20.567201614379883,0.12,2022
4913,0.6758257150650024,10.992735862731934,120.0,2022
4914,17.55514907836914,79.0793685913086,0.03,2022
4917,,,0.1,2022
4918,86.91584014892578,9.884017944335938,0.01,2022
4919,4.227790355682373,7.022594451904297,0.06,2022
4920,,,0.23,2022
4921,30.03652000427246,56.550506591796875,0.1,2022
4922,1.8233381509780884,64.02645874023438,0.1,2022
4923,0.011772102676331997,0.1340414434671402,0.3,2022
4924,85.58586120605469,71.1832275390625,0.3,2022
4925,26.143585205078125,29.674148559570312,0.03,2022
4927,14.089055061340332,27.394611358642578,0.2,2022
5017,0.285023033618927,2.059124231338501,0.3,2023
5018,1.5519704818725586,24.03373146057129,0.72,2023
5019,23.633895874023438,86.50543212890625,0.01,2023
5020,77.82521057128906,77.43661499023438,0.5,2023
5023,54.18952560424805,25.99833869934082,0.06,2024
5027,52.4062614440918,33.270835876464844,0.05,2024
5028,41.08526611328125,72.40612030029297,0.25,2024
5030,71.7821044921875,56.562416076660156,0.01,2024
5031,6.73656702041626,52.10507583618164,0.01,2024
5032,54.904232025146484,47.08637237548828,0.13,2024
5033,55.2492561340332,15.789148330688477,0.03,2024
5034,57.094303131103516,9.420980453491211,0.06,2024
5035,3.9495162963867188,18.37442970275879,0.07,2024
5036,2.547462224960327,26.374088287353516,0.01,2024
5041,89.2176742553711,69.52450561523438,0.2,2024
5042,26.896617889404297,4.559607982635498,0.27,2024
5044,7.740128993988037,8.032194137573242,0.1,2024
5047,88.51319122314453,97.6897964477539,0.13,2024
5048,40.301273345947266,3.856862783432007,0.01,2024
5050,,,0.01,2024
5052,5.55233097076416,12.600868225097656,0.05,2024
5053,3.179103374481201,2.0434417724609375,0.08,2024
5054,8.685430526733398,1.0495374202728271,0.08,2024
5055,,,0.03,2024
5056,0.05804016813635826,0.056702837347984314,0.01,2024
5057,33.10884094238281,49.52565002441406,0.01,2024
5058,0.23831239342689514,0.6619789004325867,0.05,2024
5066,3.732936382293701,4.446053504943848,0.28,2024
5068,5.049238681793213,72.470703125,0.01,2023
5069,19.816303253173828,98.3154067993164,0.8,2023
5070,22.833711624145508,50.79765701293945,0.1,2023
5071,1.377988576889038,33.915626525878906,1.0,2023
5072,40.81813049316406,42.74517822265625,0.22,2023
5073,15.287519454956055,68.781005859375,0.16,2023
5074,48.43489456176758,53.369590759277344,0.5,2023
5075,63.86301803588867,18.032270431518555,0.27,2023
5079,18.636911392211914,6.8154401779174805,0.8,2023
5080,80.77416229248047,86.28495025634766,0.12,2023
5081,,,0.01,2023
5082,21.36281967163086,13.409998893737793,0.3,2023
5083,20.916900634765625,55.1328239440918,0.2,2023
5084,41.724700927734375,68.14126586914062,0.5,2023
5085,29.527677536010742,62.152793884277344,0.02,2023
5086,19.358314514160156,88.153564453125,2.0,2023
5087,29.05194854736328,72.29666900634766,0.5,2023
5088,57.79616165161133,69.00595092773438,0.15,2023
5089,16.54581642150879,27.636316299438477,0.2,2023
5090,16.80368995666504,23.528812408447266,0.4,2023
5096,35.31028366088867,48.952125549316406,0.01,2023
5097,71.36576843261719,26.554306030273438,0.05,2023
5098,1.682187795639038,1.4285714626312256,0.3,2023
5099,61.99860382080078,45.494483947753906,0.9,2023
5100,29.31993293762207,38.21234130859375,0.05,2023
5101,18.534393310546875,75.70972442626953,0.3,2023
5102,33.193687438964844,68.08539581298828,3.0,2023
5106,21.91642189025879,7.696498394012451,0.04,2023
5107,,,0.6,2023
5108,59.21752166748047,59.83210372924805,0.1,2023
5109,73.59203338623047,84.54125213623047,0.5,2023
5110,21.521102905273438,18.886720657348633,2.0,2023
5111,46.70876693725586,56.549591064453125,0.1,2023
5112,20.328439712524414,55.82470703125,0.02,2023
5113,79.56233215332031,10.122621536254883,0.03,2023
5114,68.82781219482422,28.03513526916504,0.1,2023
5115,17.208026885986328,12.760761260986328,0.33,2023
5116,55.58746337890625,39.72239303588867,0.5,2023
5117,81.6245346069336,83.5302734375,0.2,2023
5125,62.440185546875,65.10060119628906,0.66,2023
5126,64.66851806640625,67.55168151855469,0.1,2023
5127,74.52141571044922,83.77369689941406,0.2,2023
5128,19.477954864501953,51.91714859008789,10.0,2023
5129,48.81766891479492,35.76518249511719,1.0,2023
5130,21.62684440612793,47.119380950927734,1.0,2023
5131,44.673667907714844,60.71184158325195,0.43,2023
5139,68.76179504394531,79.63184356689453,0.3,2023
5141,42.25197219848633,35.02956008911133,0.1,2023
5142,51.451515197753906,37.415428161621094,37.0,2023
5143,16.08648109436035,12.62684154510498,0.5,2023
5144,62.38436508178711,87.51727294921875,0.8,2023
5145,76.04847717285156,68.45610809326172,1.0,2023
5146,66.55815124511719,54.50349044799805,1.0,2023
5147,15.870438575744629,21.15020751953125,51.0,2023
5148,45.95382308959961,44.36771774291992,9.1,2023
5152,5.918241500854492,18.670419692993164,4.0,2023
5153,,,0.02,2023
5154,0.8824554085731506,4.681678295135498,0.66,2023
5155,39.92816162109375,60.58625030517578,0.3,2023
5156,1.535987138748169,23.551265716552734,0.4,2023
5157,18.04986000061035,40.86985778808594,1.0,2023
5158,17.640798568725586,15.752579689025879,0.15,2023
5159,36.8811149597168,22.264307022094727,0.1,2023
5160,15.26417350769043,4.0318989753723145,91.0,2023
5161,78.17987060546875,51.284278869628906,0.15,2023
5165,65.5409927368164,3.9184131622314453,0.03,2024
5166,9.46030044555664,11.165058135986328,0.5,2024
5167,82.1493911743164,32.574424743652344,0.17,2024
5168,,,0.01,2024
5169,1.0080113410949707,9.958325386047363,0.5,2024
5170,20.307024002075195,14.79640007019043,0.01,2024
5171,3.3679213523864746,42.619468688964844,0.4,2024
5172,34.779380798339844,31.215730667114258,0.07,2024
5173,0.44773319363594055,9.616069793701172,0.1,2024
5174,91.17365264892578,43.67996597290039,0.7,2023
5175,15.74087905883789,59.41255569458008,0.11,2023
5176,,,0.3,2023
5177,0.40470895171165466,2.8129143714904785,0.02,2023
5178,,,29.0,2023
5179,58.83890914916992,23.944923400878906,0.05,2023
5180,16.050960540771484,72.16490173339844,0.33,2023
5181,52.45552062988281,70.65913391113281,21.0,2023
5182,1.1069351434707642,9.299217224121094,68.0,2023
5183,48.4677734375,30.394603729248047,0.4,2023
5186,26.78159523010254,56.42599868774414,0.3,2023
5187,12.613808631896973,22.105209350585938,0.1,2023
5188,59.199954986572266,70.62657165527344,0.04,2023
5189,37.8889274597168,50.972023010253906,0.01,2023
5190,2.770477533340454,5.084918022155762,0.02,2023
5191,,,0.01,2023
5194,45.94862747192383,52.45275115966797,86.0,2023
5195,98.5203857421875,92.88687896728516,0.3,2023
5196,83.67066955566406,59.397003173828125,0.01,2023
5201,52.13536834716797,83.13970184326172,1.0,2023
5202,33.06049346923828,1.4308652877807617,0.5,2023
5203,51.22211837768555,10.815690040588379,0.1,2023
5204,60.30333709716797,92.4068603515625,0.5,2023
5205,48.36227798461914,78.75696563720703,0.1,2023
5206,59.44217300415039,36.17509460449219,0.09,2023
5207,25.24929428100586,17.378185272216797,0.05,2023
5208,21.86590003967285,35.575435638427734,0.6,2023
5210,29.744007110595703,55.507572174072266,0.01,2023
5211,6.770236968994141,14.362043380737305,0.02,2023
5212,81.57463836669922,79.71504211425781,0.01,2023
5216,56.665225982666016,60.16903305053711,0.3,2023
5217,66.7906723022461,59.69830322265625,0.1,2023
5221,44.46483612060547,15.422090530395508,3.0,2024
5222,18.41581153869629,21.473051071166992,0.03,2023
5223,9.722851753234863,33.39588165283203,163.0,2023
5224,62.10792541503906,55.316593170166016,0.15,2023
5225,7.831410884857178,14.934767723083496,2.0,2023
5230,75.10279846191406,7.834606647491455,0.06,2023
5231,50.91462326049805,2.9920921325683594,0.01,2023
5232,58.28843307495117,13.47781753540039,1.0,2023
5233,35.4762077331543,51.855247497558594,0.03,2023
5234,43.27650451660156,50.56105041503906,0.5,2023
5235,43.9533576965332,22.793458938598633,7.0,2023
5239,42.509212493896484,67.42285919189453,0.2,2023
5240,16.370960235595703,4.102133274078369,0.5,2023
5241,55.5139274597168,78.3965072631836,0.3,2023
5243,18.220487594604492,26.700469970703125,1.5,2024
5244,70.27357482910156,62.630088806152344,0.03,2024
5245,68.2816162109375,3.9307048320770264,0.6,2024
5246,11.902823448181152,54.45106506347656,1.0,2024
5247,84.99060821533203,58.26057815551758,0.8,2024
5250,36.86265563964844,26.66376304626465,0.02,2024
5251,14.846780776977539,21.657024383544922,0.2,2024
5252,5.357814788818359,20.83942413330078,0.3,2024
5253,74.35912322998047,64.78390502929688,0.2,2024
5254,61.59941864013672,85.80416870117188,0.13,2024
5255,8.164934158325195,73.48332977294922,0.02,2023
5256,,,0.01,2023
5257,16.778039932250977,81.18079376220703,0.5,2023
5258,1.762667179107666,10.560456275939941,0.02,2023
5260,,,0.3,2023
5262,3.8901443481445312,6.282182216644287,0.5,2023
5263,43.73778533935547,5.6664814949035645,2.0,2023
5264,80.20028686523438,10.96761703491211,1.2,2023
5266,25.20029640197754,56.28044128417969,0.3,2023
5267,18.300806045532227,13.43578052520752,10.0,2023
5272,3.7145743370056152,48.545719146728516,0.05,2023
5274,50.33063507080078,9.991931915283203,1.5,2023
5275,55.395084381103516,52.23295211791992,0.1,2023
5277,,,0.01,2023
5278,15.586143493652344,21.976930618286133,0.05,2022
5279,51.216766357421875,43.49370193481445,0.09,2022
5281,,,0.01,2022
5282,9.703997611999512,28.3234920501709,0.2,2022
5283,24.62969398498535,72.26889038085938,0.06,2022
5284,6.039980411529541,49.81072235107422,0.3,2022
5285,35.04304504394531,95.04175567626953,0.15,2022
5286,65.36421203613281,55.30419921875,0.1,2022
5287,1.31836998462677,52.089298248291016,0.5,2022
5288,12.771340370178223,13.777690887451172,3.0,2022
5289,7.660979747772217,34.58212661743164,0.32,2022
5292,15.270448684692383,34.14133071899414,0.5,2022
5293,43.39674758911133,66.95060729980469,0.4,2022
5294,30.877866744995117,85.70840454101562,0.3,2022
5295,55.93870162963867,13.2164306640625,0.5,2022
5296,67.20145416259766,22.586408615112305,0.03,2022
5297,4.935302257537842,73.55479431152344,0.03,2022
5298,32.57345199584961,26.36578941345215,0.02,2022
5302,47.73765563964844,3.815063238143921,0.2,2022
5303,47.00040054321289,46.46462631225586,0.4,2022
5304,90.58655548095703,63.712093353271484,0.1,2022
5305,17.774654388427734,15.987852096557617,0.05,2022
5306,13.699082374572754,56.50774002075195,0.03,2022
5307,0.6197465658187866,13.753007888793945,0.01,2022
5308,72.37861633300781,16.217775344848633,0.1,2022
5309,31.52014923095703,63.989505767822266,0.5,2022
5313,29.708932876586914,80.9045639038086,0.12,2022
5314,69.11112976074219,39.60073471069336,0.1,2022
5315,13.031311988830566,51.97929763793945,0.06,2022
5316,44.78755569458008,49.07185745239258,0.5,2022
5317,49.22880554199219,76.16282653808594,0.06,2022
5318,2.293330669403076,0.9620828032493591,0.04,2022
5320,4.960387229919434,65.52357482910156,0.04,2022
5321,16.236019134521484,5.43794059753418,1.5,2022
5322,13.482304573059082,85.07000732421875,0.06,2022
5323,30.101707458496094,77.83856201171875,0.01,2022
5326,1.1648051738739014,18.080053329467773,0.05,2022
5327,26.96189308166504,65.44759368896484,0.5,2022
5328,15.036028861999512,44.56571578979492,0.1,2022
5331,30.72568702697754,4.875044345855713,0.5,2022
5332,5.863656044006348,4.439112663269043,0.1,2022
5333,7.975836277008057,9.349770545959473,0.07,2022
5334,10.766549110412598,18.58922004699707,1.0,2022
5336,89.70901489257812,90.0780029296875,0.1,2022
5337,7.34389591217041,75.48419952392578,0.9,2022
5340,,,0.02,2025
5341,18.415205001831055,30.80647087097168,0.01,2025
5342,21.447948455810547,20.81169891357422,0.02,2025
5343,,,0.05,2025
5344,34.393436431884766,28.31159782409668,0.09,2025
5345,95.62706756591797,88.61424255371094,0.2,2025
5347,89.83724212646484,94.01657104492188,0.04,2025
5348,38.41931915283203,36.01940155029297,8.7,2025
5349,6.804323196411133,6.616000175476074,1.8,2025
5350,61.61421585083008,49.0432243347168,0.47,2025
5352,5.032151699066162,1.6624504327774048,0.3,2025
5356,54.52511215209961,37.389095306396484,0.3,2025
5357,47.142337799072266,35.44462966918945,0.2,2025
5358,53.39017105102539,76.01667785644531,0.01,2025
5361,4.504550457000732,56.994998931884766,0.11,2025
5362,17.675079345703125,48.59199142456055,0.08,2025
5363,4.125507831573486,1.8552721738815308,310.0,2025
5364,32.653533935546875,50.20157241821289,0.02,2025
5365,0.8918173909187317,0.20359039306640625,0.12,2025
5366,4.952598571777344,2.611443519592285,0.35,2025
5367,16.744705200195312,13.534323692321777,0.5,2025
5368,67.71680450439453,54.806697845458984,1.5,2025
5371,31.90977668762207,41.94131088256836,0.1,2025
5372,64.80892181396484,39.283878326416016,0.02,2025
5373,,,0.15,2025
5374,53.46879577636719,15.876921653747559,0.06,2025
5375,43.23625946044922,21.777809143066406,0.18,2025
5376,77.83163452148438,71.2057113647461,0.04,2025
5377,20.90389060974121,6.948723793029785,0.03,2025
5379,1.5276976823806763,1.9691994190216064,0.2,2025
5380,34.81000900268555,40.30720138549805,0.48,2025
5381,30.773767471313477,14.059966087341309,0.03,2025
5382,90.50436401367188,95.01293182373047,73.0,2025
5385,8.927704811096191,7.507966995239258,1.3,2025
5386,17.4185733795166,6.706942558288574,0.07,2025
5387,64.51206970214844,20.908491134643555,0.1,2025
5388,37.76373291015625,39.155517578125,0.02,2025
5389,54.13352966308594,9.717340469360352,0.5,2025
5390,28.3334903717041,13.323203086853027,9.77,2025
5391,2.256168842315674,10.741612434387207,1.2,2025
5392,64.01049041748047,75.11167907714844,0.2,2025
5393,46.30029296875,26.476760864257812,0.01,2025
5413,73.23124694824219,68.01372528076172,0.01,2025
5417,59.60516357421875,50.45779800415039,0.04,2025
5418,82.03604125976562,92.06520080566406,0.28,2025
5420,14.636509895324707,37.70578384399414,1.0,2025
5421,41.582000732421875,38.04735565185547,0.1,2025
5422,38.00387191772461,2.461742401123047,0.8,2025
5423,39.78667449951172,56.38663101196289,0.01,2025
5425,11.735607147216797,42.42776107788086,0.3,2025
5426,55.015933990478516,45.042964935302734,0.33,2025
5434,,,3.0,2025
5435,24.410139083862305,84.90660858154297,1.0,2025
5437,61.101539611816406,62.48521423339844,0.23,2025
5438,93.65058898925781,92.40355682373047,1.2,2025
5439,57.51408386230469,44.738037109375,6.3,2025
5440,83.17851257324219,66.03756713867188,0.33,2025
5441,95.28594207763672,87.84909057617188,0.07,2025
5442,1.3426297903060913,11.914084434509277,0.65,2025
5445,1.7086893320083618,11.235595703125,0.1,2025
5456,22.38456916809082,37.23756790161133,3397.0,2025
5457,,,1.0,2025
5458,38.91346740722656,30.050853729248047,0.9,2025
5459,,,0.5,2025
5460,,,0.01,2024
5461,14.24797534942627,30.16815948486328,1.5,2024
5462,4.081336975097656,8.213093757629395,2.0,2024
5463,3.1161160469055176,7.518210411071777,0.3,2024
5464,32.87409973144531,40.65460205078125,0.36,2024
5467,91.7852554321289,60.210968017578125,0.5,2024
5469,57.3187141418457,73.02471160888672,0.01,2024
5471,0.0010703600710257888,0.01391468197107315,0.01,2024
5473,80.74181365966797,95.97383880615234,0.05,2024
5474,97.4324722290039,98.53815460205078,0.01,2024
5475,0.9676055312156677,2.248826503753662,0.01,2024
5476,30.65484619140625,22.78957176208496,0.01,2024
5486,1.0094027519226074,29.157642364501953,1.0,2025
5487,3.30580735206604,12.542463302612305,0.5,2025
5488,11.17471981048584,1.3588321208953857,0.3,2025
5489,87.10405731201172,67.771484375,0.01,2025
5490,0.37670326232910156,16.844711303710938,0.09,2025
5491,36.21590042114258,61.77474594116211,0.5,2025
5492,13.134117126464844,17.735027313232422,0.1,2025
5493,32.11699295043945,83.4285659790039,0.15,2025
5494,,,0.1,2025
5495,2.6668970584869385,8.398457527160645,97.0,2025
5503,89.14628601074219,33.20699691772461,0.04,2025
5504,3.2593607902526855,11.323511123657227,57.0,2025
5505,29.154401779174805,10.851754188537598,7.0,2025
5506,23.841402053833008,49.771278381347656,7.6,2025
5507,61.652957916259766,83.754638671875,0.01,2025
5508,21.934661865234375,88.73643493652344,0.16,2025
5509,,,3.0,2025
5510,72.30704498291016,30.68362808227539,0.1,2025
5511,71.5898208618164,41.964473724365234,0.5,2025
5512,1.0107529163360596,5.652169227600098,931.0,2025
5516,,,0.09,2025
5517,69.77153015136719,4.966583728790283,0.2,2025
5518,29.383983612060547,22.264774322509766,0.01,2025
5519,67.57587432861328,93.36946105957031,0.12,2025
5520,43.36798095703125,75.04713439941406,0.1,2025
5522,,,0.66,2025
5523,,,0.4,2025
5524,1.229753851890564,5.1031813621521,2.1,2025
5525,24.505964279174805,45.942134857177734,0.45,2025
5526,61.63054275512695,37.33790969848633,6.24,2025
5534,0.11068996042013168,1.683695912361145,0.01,2025
5535,39.40150451660156,60.170291900634766,0.3,2025
5536,60.55015563964844,75.02993774414062,0.3,2025
5537,16.168973922729492,16.129146575927734,0.08,2025
5538,22.5164794921875,64.12711334228516,0.1,2025
5539,34.24274826049805,17.965007781982422,0.47,2025
5540,2.404416561126709,1.3255327939987183,4.5,2025
5542,,,0.01,2025
5543,22.61408233642578,1.040544867515564,0.02,2025
5545,91.32478332519531,71.2396469116211,0.01,2025
5548,39.089778900146484,41.29953384399414,0.3,2025
5549,84.52383422851562,85.83026123046875,0.04,2025
5550,3.650646209716797,1.5262558460235596,0.16,2025
5551,62.55488586425781,56.70072937011719,0.9,2025
5552,65.92577362060547,83.4455795288086,0.1,2025
5553,52.21863555908203,42.96064376831055,0.11,2025
5557,4.899572849273682,0.6985887885093689,3.0,2025
5558,,,0.33,2025
5559,49.117244720458984,61.65079879760742,0.01,2025
5560,7.292516231536865,80.11547088623047,0.1,2025
5561,62.21841812133789,94.64676666259766,0.03,2025
5567,5.656192779541016,6.369930744171143,0.16,2025
5568,5.677015781402588,53.556793212890625,0.2,2025
5569,68.7674560546875,63.74279022216797,0.06,2025
5570,86.10555267333984,99.0694808959961,0.12,2025
5571,58.37122344970703,70.0652084350586,0.1,2025
5572,63.646236419677734,71.8704833984375,0.01,2025
5574,48.8843879699707,29.614898681640625,0.1,2025
5637,,,0.07,2025
5638,43.30289840698242,19.644994735717773,0.55,2025
5641,72.08372497558594,25.466760635375977,0.3,2025
5642,23.895965576171875,51.43556594848633,0.07,2025
5643,3.999147415161133,0.274078905582428,0.1,2025
5645,0.48339539766311646,1.302353024482727,39.73,2025
5646,28.473602294921875,18.8341121673584,0.03,2025
5650,1.4952739477157593,11.588373184204102,0.01,2025
5651,56.64689254760742,16.671539306640625,0.1,2025
5652,98.42958068847656,87.31722259521484,0.39,2025
5653,35.547733306884766,58.66627502441406,0.2,2025
5654,12.238183975219727,10.108948707580566,2.0,2025
5655,0.7678581476211548,7.098452568054199,0.1,2025
5656,26.982973098754883,27.77077865600586,0.15,2025
5657,,,1.3,2025
5658,56.685420989990234,55.49237060546875,0.06,2025
5663,51.4105110168457,34.13401794433594,0.48,2025
5664,47.23249435424805,37.485862731933594,0.09,2025
5665,21.003742218017578,51.76476287841797,6.0,2025
5666,1.780938982963562,2.263507127761841,0.08,2025
5667,60.416419982910156,6.1669158935546875,0.3,2025
5668,64.64725494384766,42.288726806640625,0.2,2025
5669,11.39856243133545,11.90297794342041,0.1,2025
5672,34.87211227416992,51.841915130615234,0.3,2025
5673,60.80551528930664,55.22708511352539,0.15,2025
5674,67.08885955810547,40.32665252685547,1.8,2025
5677,7.953938961029053,30.151241302490234,0.6,2025
5678,13.969585418701172,38.72270202636719,1.2,2025
5681,15.856510162353516,12.351391792297363,0.1,2025
5682,30.406049728393555,21.578563690185547,0.04,2025
5683,8.701861381530762,72.92271423339844,0.23,2025
5687,37.707427978515625,66.52091217041016,0.15,2025
5693,91.79559326171875,66.35771179199219,0.3,2025
5694,97.21780395507812,78.95821380615234,0.01,2025
5695,25.28872299194336,64.81356811523438,2.0,2025
5696,35.23042678833008,19.437015533447266,70.0,2025
5699,77.97633361816406,74.74564361572266,0.04,2025
5700,61.118804931640625,67.99005126953125,0.3,2025
5709,46.780147552490234,68.60218048095703,0.02,2025
5712,6.7075018882751465,26.894611358642578,0.09,2025
5715,56.375770568847656,64.34558868408203,0.1,2025
5716,63.23339080810547,18.53288459777832,0.4,2025
5717,54.11411666870117,33.22146224975586,0.02,2025
5718,11.785441398620605,8.248334884643555,0.23,2025
5721,3.109219551086426,0.5187433362007141,0.01,2025
5722,6.323489665985107,17.724679946899414,0.35,2025
5724,37.79119110107422,19.037416458129883,0.01,2025
5725,0.015029252506792545,0.041262127459049225,0.3,2025
5726,18.327489852905273,10.648634910583496,0.16,2025
5727,30.49763298034668,9.846346855163574,2.8,2025
