T,top1pct_인구,top5pct_인구,top1pct_주간인구,top5pct_주간인구,top1pct_고령,top5pct_고령,top5pct_노후주택,wui_top5pct_격자,top10_인구,top10_주간인구,top10_고령,top10_평균위험상위%,max_prob,mean_prob,발화건수,발화_위험상위%
2021-03-23 06:00:00,467094.86784881353,4711951.742688477,385013.5054727715,3509120.260801009,105944.05435575594,833638.9590872711,349203.42550624395,3594,23426.596936434507,18235.24190903709,4501.712291406014,0.591,0.23739030957221985,0.009975436143577099,0,
2021-03-23 07:00:00,451855.5068632066,6081890.263939261,356218.91556452494,4414675.495687353,101724.565823352,1010978.1792226045,403867.57307418075,3735,27299.20740160346,20984.9542463792,4923.484854311861,0.756,0.26004502177238464,0.010945063084363937,0,
2021-03-23 08:00:00,416591.1619412005,7267403.709171489,330318.31138093304,5237366.138182183,95137.36704718394,1206055.107493197,505773.34288726526,3705,35050.31465163827,25477.720906891824,6085.3382633106985,1.18,0.25798097252845764,0.01208873838186264,0,
2021-03-23 09:00:00,452754.6645487249,7940561.515389383,364680.0624112083,6131817.141255097,105817.33832087801,1456750.3924063148,667590.7268906955,3326,23473.391620129347,24512.94450604389,5096.102179837528,1.108,0.28408899903297424,0.01649356633424759,0,
2021-03-23 10:00:00,968555.1467862725,6143811.018577173,753653.8971032837,4817183.668771883,187609.56002898118,1209132.838338325,574455.4346808458,4488,18966.370096832514,38940.010018328096,4347.049299858828,0.97,0.3132420778274536,0.03413383662700653,0,
2021-03-23 11:00:00,694000.6950371563,3376318.2924649715,537204.687115473,2632185.9518518783,140873.39779687126,660603.0999545623,348927.7942403363,5031,19166.971691042185,31147.002729466592,3752.642668464485,0.703,0.339215487241745,0.06663461774587631,2,"전북 무주 부남(0.1ha,t+3h)=28.6%; 경남 밀양 상동(0.03ha,t+3h)=1.2%"
2021-03-23 12:00:00,838599.2605683804,3282584.1647992134,623135.0920903957,2520076.844806044,166150.22848251893,647710.2615724399,340396.41825449094,5402,20767.53298163414,26412.5789719817,3488.7988468278722,0.317,0.3531187176704407,0.08674918860197067,5,"전북 무주 부남(0.1ha,t+2h)=29.5%; 경남 밀양 상동(0.03ha,t+2h)=0.4%; 강원 홍천 화촌(20.0ha,t+3h)=45.1%; 경북 영주 nan(0.2ha,t+3h)=18.3%; 충북 충주 수안보(4.4ha,t+3h)=30.0%"
2021-03-23 13:00:00,1076152.7839786112,4336375.142861217,824604.6821203743,3360551.161879119,206803.63325830532,806156.4299532932,401590.9868992787,5428,20631.479761511087,26854.578861722875,2909.9425257776575,0.243,0.34440675377845764,0.09224136918783188,5,"전북 무주 부남(0.1ha,t+1h)=34.7%; 경남 밀양 상동(0.03ha,t+1h)=0.3%; 강원 홍천 화촌(20.0ha,t+2h)=51.0%; 경북 영주 nan(0.2ha,t+2h)=27.1%; 충북 충주 수안보(4.4ha,t+2h)=23.2%"
2021-03-23 14:00:00,1662064.9154669046,5812516.090124458,1321357.1963846441,4784127.754905263,304140.268841762,1032785.3097953969,469793.18929649045,5635,20065.69072306156,35846.74059742938,2569.701832976214,0.509,0.33702799677848816,0.09135504812002182,4,"강원 홍천 화촌(20.0ha,t+1h)=46.1%; 경북 영주 nan(0.2ha,t+1h)=29.8%; 충북 충주 수안보(4.4ha,t+1h)=24.2%; 경기 포천 내촌(0.05ha,t+3h)=5.1%"
2021-03-23 15:00:00,1825498.6258440316,6250076.928666979,1496670.881185419,5293838.993641495,321390.51509670645,1106353.661997763,486000.5724414823,6054,28360.667186826468,43378.811359216,3472.1063574252535,0.579,0.32747170329093933,0.08356571197509766,2,"경기 포천 내촌(0.05ha,t+2h)=6.9%; 울산 중 nan(0.01ha,t+3h)=26.8%"
2021-03-23 16:00:00,1759705.81808272,6011248.488527328,1416911.5019725566,5007213.694356217,315060.6650397298,1070690.2021876737,476698.97731159,6120,24438.87303802371,30858.204758410622,3118.454154775464,0.454,0.32687363028526306,0.07158879935741425,2,"경기 포천 내촌(0.05ha,t+1h)=9.1%; 울산 중 nan(0.01ha,t+2h)=23.6%"
2021-03-23 17:00:00,1649824.7810660899,5718544.928300858,1342253.8766720407,4787979.37732964,301921.5498324154,1033270.6523629979,470573.4524572101,5930,24438.87303802371,30858.204758410622,3118.454154775464,0.306,0.31396177411079407,0.058708347380161285,1,"울산 중 nan(0.01ha,t+1h)=19.3%"
2021-03-23 18:00:00,1632479.4520534575,5584610.842226237,1324080.6372965332,4692827.365885865,302632.46462837275,1024837.0977336095,478295.39212275814,5598,22626.323327094316,30733.949694041425,2964.9799816147993,0.372,0.3004675805568695,0.04484453424811363,0,
