prow,pcol,pop_total,households,houses,low_count_only,adm_cd,adm_nm,day_idx,old_ratio,avg_age,oldage_suprt_per,old_per_health,old_house_ratio,pop_day,pop_old,old_house,pop_expo,forest_ratio,is_wui,expo_rank,T,vpd,wind,hum4d,prcp4d,ndmi,y_prob_t1,haz_rank_t1,haz_top_t1,y_prob_t2,haz_rank_t2,haz_top_t2,y_prob_t3,haz_rank_t3,haz_top_t3,score_t1,occ_h00,occ_h01,occ_h02,occ_h03,occ_h04,occ_h05,occ_h06,occ_h07,occ_h08,occ_h09,occ_h10,occ_h11,occ_P_lgbm,occ_ndvi,occ_ndmi,occ_hum4d,occ_prcp4d,occ_doy_sin,occ_doy_cos,rank
1092,1486,1762.2644628882408,690.8026700019836,689.8789744377136,False,26510150,청량읍,1.1736272235112142,0.1743453762015246,44.2,24.8,344.5,0.1012620638455827,2068.2415486720074,307.2426607488282,69.85856875523692,2068.2415486720074,0.72999996,True,98.58794947754626,2021-05-28 06:00:00,5.352287,1.4,55.256554,0.2,0.0641,0.02263023,99.16494982648815,0.8350501735118314,0.03267125,99.46131691433555,0.5386830856644451,0.042664256,99.66968778314808,0.3303122168519223,98.8764496520172,-6.940402e-05,-0.00095885433,-0.0014638267,-0.0017852951,-0.00020923465,-0.00030487962,0.0010451581,0.0063605327,0.009724605,0.0037074704,-0.015148498,-0.015212379,0.0013400074,0.0030171499,0.0027461369,0.012080488,0.0015145354,0.0,0.0,1
642,1455,2088.049348473549,1045.0031283795834,977.162208855152,False,32040510,천곡동,0.779376904842533,0.1988824923806298,44.8,29.6,95.46,0.3590901346055546,1627.377438371782,415.27645863816974,350.8893091092576,1627.377438371782,0.49,True,98.1256120083791,2021-05-28 06:00:00,2.4597936,0.3,56.427345,0.2,0.0669,0.02508818,99.42423838880752,0.5757616111924904,0.038214292,99.71433868360788,0.2856613163921082,0.058956355,99.92532071619,0.0746792838099992,98.77492519859332,-0.0022433102,-0.00074759685,-5.6549907e-05,0.00045542978,0.00014444627,0.0009020008,0.002236804,0.0048050247,0.0044147577,0.0013574548,0.0013419446,0.002995355,0.00070268475,0.008016622,0.003075013,0.012901046,0.0016849544,0.0,0.0,2
588,1417,1270.2589105963707,606.267092704773,492.9384632706642,False,32030560,교2동,0.8124656026417171,0.2700880572372042,49.3,41.1,224.22,0.5405610310841547,1032.041671308691,343.0817613512212,266.46332396662893,1032.041671308691,0.35999998,True,97.27803463192733,2021-05-28 06:00:00,4.819442,0.7,52.781483,0.6,0.1139,0.060077082,99.98093850448208,0.0190614955179313,0.07019638,99.99843330173826,0.0015666982617403,0.08050205,99.99582213796867,0.0041778620313266,98.6294865682047,-0.0005333908,-3.991276e-05,-0.00048343092,0.00070263445,0.0005827397,0.0011458844,0.0040697493,0.007306922,0.009988729,-0.001091525,0.0118903,0.02053804,0.008048914,0.0142354965,0.005051926,0.0339581,0.0028206632,0.0,0.0,3
1017,1109,2361.7002311348915,982.3378249406816,840.3534958958626,False,35012540,인후1동,0.5253371592539455,0.2165853658536585,45.0,32.6,119.97,0.3395133256083429,1240.6888904337904,511.5097085970204,285.31121007820127,1240.6888904337904,0.39,True,97.61790844974404,2021-05-28 06:00:00,4.4823585,2.4,68.19314,1.0,0.0304,0.025560241,99.46210026346644,0.5378997365335749,0.028468372,99.12891576646795,0.8710842335320308,0.032515697,99.016635724376,0.9833642756239982,98.54000435660524,-0.00029659458,0.000106031075,0.00026804954,0.00012375042,-7.7765435e-06,0.0003872458,0.0026273653,0.0039950646,0.0022389833,-0.0001629889,0.0011559315,0.010817386,0.00082248636,0.008062337,0.003607396,0.0052372925,0.0010372624,0.0,0.0,4
590,1411,1265.6735621392727,637.9597547054291,529.1342374682426,False,32030670,경포동,0.736652287674139,0.1117318435754189,36.8,14.4,422.0,0.0840890354492992,932.3613249985718,141.41604046248855,44.49438765190499,932.3613249985718,0.30999997,True,97.0789692229508,2021-05-28 06:00:00,4.0603523,0.4,54.516533,0.6,0.1133,0.05323123,99.96736045288024,0.0326395471197571,0.06826841,99.99556102159173,0.0044389784082881,0.08358355,99.99764995260738,0.0023500473926247,98.52316483791552,-0.00060730055,0.00025413185,-0.00014471263,0.0002236925,0.00037720054,0.0012332723,0.003977362,0.0067536347,0.008304384,0.0011605248,0.011212137,0.020185035,0.003037203,0.015218366,0.005024351,0.028779235,0.002780266,0.0,0.0,5
1022,1104,1260.9561860859394,590.313174456358,471.08465513587,False,35011620,중화산1동,0.7939133548156104,0.2197636949516648,45.7,31.7,102.13,0.3597536750099324,1001.0899559709852,277.1123906264052,169.47443592591586,1001.0899559709852,0.73,True,97.22399196797105,2021-05-28 06:00:00,4.767024,2.2,68.04108,0.90000004,0.028,0.031619955,99.751156092759,0.2488439072410102,0.035236754,99.60493092166249,0.3950690783375279,0.04005572,99.5649801159879,0.4350198840121067,98.487574030365,-0.0005244948,3.0629337e-05,0.00040016696,0.00019944832,-3.4682453e-05,0.00043104962,0.0031807534,0.0052718893,0.0034290813,4.3585896e-07,0.0009920131,0.014437852,0.0015748702,0.011012657,0.004478369,0.006602386,0.0013795216,0.0,0.0,6
1020,1098,2328.6579669117928,1188.9151772260666,421.7629459798336,False,35011790,효자5동,0.952446399120396,0.0705057724024189,37.8,8.6,24.65,0.0047420119679349,2217.921895368159,164.1838286181624,2.00000493746788,2217.921895368159,0.37,True,98.71933760551336,2021-05-28 06:00:00,4.7223563,2.1,68.31295,0.7,0.2222,0.018035619,98.08105574573533,1.9189442542646875,0.022842051,97.96694788900466,2.0330521109953423,0.02577958,97.6261910170744,2.3738089829255955,98.40019667562431,-0.00023416989,8.379854e-05,0.0001315102,0.00013549067,-6.3329935e-07,0.00035357475,0.001816595,0.0027358467,0.0017546974,0.000117409974,0.0005182661,0.00826411,0.00014509633,0.001792565,0.00062730163,0.003647292,0.0009169802,0.0,0.0,7
594,1413,1606.813626229763,873.8311601579189,533.6061462461948,False,32030610,내곡동,0.4673642966360856,0.1421062691131498,39.2,18.6,829.0,0.2510538641686182,750.9673202481514,228.3382895836829,133.96388495923205,750.9673202481514,0.45999998,True,96.69472092417914,2021-05-28 06:00:00,4.428011,0.3,54.09735,0.5,0.1498,0.04725099,99.95038788837796,0.0496121116220393,0.060926832,99.97728287520464,0.0227171247953492,0.07122128,99.97702175882768,0.0229782411723107,98.32255440627856,-0.0002737604,0.00018037483,-0.00011466816,0.00023921207,0.00027671084,0.0012089945,0.0036459044,0.0059005246,0.0075793974,0.00020081922,0.010140233,0.017297344,0.003279943,0.008200202,0.0034602247,0.025962804,0.0026490353,0.0,0.0,8
1142,1459,3022.635428160429,1393.4770265221596,887.4281917512417,False,21110680,남산동,0.7448576488216864,0.2428824410843209,46.7,34.3,149.88,0.378076525336091,2251.4331182647084,734.1450712995567,335.5157672225997,2251.4331182647084,0.32,True,98.74933376303036,2021-05-28 06:00:00,3.3925502,0.2,64.78687,0.90000004,0.1529,0.017418083,97.834039653133,2.165960346866996,0.025264531,98.62913902097026,1.370860979029743,0.035417784,99.28819675641236,0.7118032435876387,98.29168670808168,-0.0009129923,-0.0012184121,-0.0007995572,0.000738807,0.00019155443,0.00056963786,0.0017617028,0.0038714018,0.005113397,0.0023482423,-0.0006967336,-0.004027283,0.00074332766,0.004951047,0.0013106521,0.0054084184,0.00076952204,0.0,0.0,9
594,1417,1082.8177596330645,452.7924062013626,426.3328137397766,False,32030620,강남동,0.6548268500948766,0.2928130929791271,50.2,46.9,1272.25,0.4928748451053283,709.0581427673108,317.0632173308866,210.1287195353112,709.0581427673108,0.35999998,True,96.59258524734436,2021-05-28 06:00:00,4.6315594,0.5,53.537457,0.4,0.1542,0.05011384,99.9590047288176,0.0409952711824104,0.06280273,99.98302743549772,0.016972564502268,0.07183095,99.97937180622031,0.0206281937796859,98.27579498808096,-0.0002603531,2.2705644e-05,-0.000283055,0.00051790476,0.00034078583,0.0012670271,0.0038562305,0.006458845,0.008293226,-0.00052363053,0.010692503,0.018533096,0.0051134937,0.007934172,0.003558319,0.028004173,0.002948489,0.0,1.1175871e-08,10
