prow,pcol,pop_total,households,houses,low_count_only,adm_cd,adm_nm,day_idx,old_ratio,avg_age,oldage_suprt_per,old_per_health,old_house_ratio,pop_day,pop_old,old_house,pop_expo,forest_ratio,is_wui,expo_rank,T,vpd,wind,hum4d,prcp4d,ndmi,y_prob_t1,haz_rank_t1,haz_top_t1,y_prob_t2,haz_rank_t2,haz_top_t2,y_prob_t3,haz_rank_t3,haz_top_t3,score_t1,occ_h00,occ_h01,occ_h02,occ_h03,occ_h04,occ_h05,occ_h06,occ_h07,occ_h08,occ_h09,occ_h10,occ_h11,occ_P_lgbm,occ_ndvi,occ_ndmi,occ_hum4d,occ_prcp4d,occ_doy_sin,occ_doy_cos,rank
1185,1442,1350.9165514707563,558.6767782270908,548.1011609733105,False,21100640,구평동,0.926226250099372,0.169409333015343,42.5,24.6,567.0,0.1947257383966244,1251.254371665934,228.85787194404816,106.729403286575,1251.254371665934,0.51,True,97.63179096892549,2022-04-08 06:00:00,7.075328,1.9,49.113453,0.0,-0.0565,0.18214406,99.99491971817804,0.0050802818219466,0.14059226,99.9938501851629,0.0061498148371015,0.13519709,99.99090896937123,0.0090910306287526,98.81335534355176,0.00065524876,-0.00297679,-0.0030954778,-0.0010424256,-0.0005953312,-0.0038905144,-0.009058818,-0.009164259,0.0014126748,0.0029194057,-0.009476289,-0.042160064,0.15167394,0.018282622,-9.214878e-05,-0.006069377,0.0,0.0,0.0,1
676,1129,1026.0482243299484,372.5306933224201,334.6554026901722,False,31250512,오포2동,0.5866043242599321,0.1389302519506819,41.3,19.3,199.76,0.0127712780208984,601.8843252911727,142.5491383197096,4.273977188951918,601.8843252911727,0.37,True,96.30328346368854,2022-04-08 06:00:00,0.98736936,0.1,45.1762,0.0,-0.1049,0.114339404,99.98983943635608,0.0101605636439074,0.124807835,99.99117635262505,0.0088236473749674,0.20189367,99.99679140095456,0.0032085990454504,98.14656145002232,-0.009455837,-0.015375413,-0.0109788105,-0.0034130067,9.1828406e-05,0.00043160468,0.0074418783,0.014216535,0.024129912,0.016017757,-0.035414077,-0.13080117,0.09408575,0.015337735,0.0026379302,0.007937506,0.0,0.0,0.0,2
1175,1448,1039.6174429953098,533.4701407253742,448.477693349123,False,21020530,동대신3동,0.987181235510705,0.2671485067503068,47.4,40.8,217.78,0.3612565445026178,1026.29083183459,277.73224748776926,162.01550178580882,1026.29083183459,0.57,True,97.26563952551533,2022-04-08 06:00:00,6.6848783,2.4,47.484882,0.0,0.0066,0.053462476,97.91173678792498,2.08826321207502,0.043242536,89.74331207636466,10.25668792363534,0.037834875,62.32115402612335,37.67884597387665,97.58868815672017,0.00032975897,-0.0007779561,-0.0005457923,-6.838143e-05,-0.000333488,-0.0020564012,-0.003638707,-0.002677817,0.0011499077,0.0016952194,-0.00663751,-0.028601669,0.020191517,0.0075905137,-0.0016915575,0.0001677908,0.0,0.0,0.0,3
959,1321,1191.3353583812714,564.3429180979729,507.1627986431122,False,37050600,형곡2동,0.4905780090095806,0.1446608717720957,44.9,18.7,167.13,0.529640921409214,584.4429281773993,172.33961151635677,268.6141719778136,584.4429281773993,0.69,True,96.25816527634888,2022-04-08 06:00:00,5.7530217,0.2,34.78545,0.5,-0.0866,0.056105345,98.42003235337371,1.5799676466262866,0.065720595,98.09837029906816,1.901629700931835,0.077827044,96.44995253947243,3.5500474605275514,97.3390988148613,-0.00074340403,-0.002278328,-0.0025208667,-0.0028455332,-0.002378881,0.0013863482,0.0028645992,0.007511191,0.008378264,0.0045383647,-0.013191551,-0.037869938,0.0007579811,0.0013635904,0.0005012341,0.019444782,-0.00069625303,0.0,0.0,4
843,1175,515.4374656677246,285.7010349929333,113.02026093006134,False,33041570,용암1동,0.4981039991573329,0.119079386257505,40.2,16.2,89.98,0.0050858232676414,256.74146296461413,61.37797706583645,0.5748010727530138,256.74146296461413,0.45,True,94.8245472687383,2022-04-08 06:00:00,2.9629526,0.0,42.86711,0.0,-0.1069,0.06414472,99.44678404791507,0.553215952084912,0.08509706,99.85668257597028,0.1433174240297319,0.12542038,99.98743298707204,0.012567012927974,97.1356656583267,-0.004459694,-0.0059744865,-0.0037585497,-0.0031251237,0.0011280477,0.0030481666,0.0045180283,0.01245378,0.016331658,0.010280613,-0.029998526,-0.09172004,0.031386483,0.0040769875,0.001756046,0.01106241,0.0,0.0,0.0,5
820,1096,480.09076952934265,0.0,0.0,False,34011310,풍세면,2.2542449626443286,0.3081276884763414,51.5,47.0,261.43,0.4093444909344491,1082.24219882356,147.92925907390432,0.0,1082.24219882356,1.0,True,97.37298114704316,2022-04-08 06:00:00,4.8931093,0.2,40.47087,0.0,-0.08,0.047512364,96.57749435152876,3.422505648471244,0.060053658,96.92429043169028,3.0757095683097333,0.07428341,95.27293145630289,4.727068543697115,96.97523774928597,5.484745e-05,-0.00046004355,-0.0005825944,-0.00036880374,-0.00020683184,-0.00017343834,0.000685554,0.0053921416,0.0074680224,0.0027547888,-0.008004501,-0.023202542,5.4653734e-05,0.00022413582,0.00040150434,0.011061069,0.0,0.0,0.0,6
676,1133,1556.2416589558125,569.7544569969177,572.033957451582,False,31250120,초월읍,0.7953819982032609,0.1501806296232582,42.6,20.3,260.91,0.0363050098525108,1237.806600387432,233.7173521879278,20.76769846125048,1237.806600387432,0.57,True,97.6139420156922,2022-04-08 06:00:00,2.7675605,0.1,40.691345,0.0,-0.1592,0.04572734,96.1266861856442,3.873313814355811,0.06809845,98.49062153237342,1.5093784676265756,0.10162039,99.81497078837953,0.1850292116204741,96.8703141006682,-0.0023224987,-0.0030828305,-0.0017579049,-9.702146e-05,0.00017282367,0.00047275424,0.0039593764,0.008141696,0.01243373,0.0059887953,-0.0120721795,-0.041244205,0.00030077994,0.0035166517,0.0026380606,0.010656998,0.0,0.0,0.0,7
1186,1447,1270.936446160078,578.797436863184,524.546297878027,False,21020680,암남동,1.0833114840062923,0.2581279496591505,47.9,39.3,542.0,0.4151364338424575,1376.8200475673575,328.0642189943882,217.7582794863476,1376.8200475673575,0.69,True,97.80631406720627,2022-04-08 06:00:00,6.091291,1.9,47.500973,0.0,-0.1751,0.044991143,95.9339028596639,4.0660971403360975,0.041167315,88.10518857203972,11.894811427960278,0.038027786,62.60431289188359,37.39568710811641,96.87010846343507,0.00049939007,-0.00014831126,-0.00031664968,-8.6560845e-05,-0.00025380403,-0.001652915,-0.0014390014,-0.003050711,0.0033099726,0.0034862757,-0.009659044,-0.03923098,0.010448184,0.011563294,0.0026096813,0.0001103729,0.0,0.0,0.0,8
867,1062,187.4513481259346,0.0,0.0,False,34020400,신풍면,0.8199221284879948,0.4428942245295262,59.1,84.2,348.0,0.3992,153.6955083433604,83.02111946525007,0.0,153.6955083433604,1.0,True,93.71047510442877,2022-04-08 06:00:00,5.6494493,0.3,43.10092,0.1,-0.0925,0.075416274,99.87379510421265,0.1262048957873673,0.09060561,99.93342156980708,0.0665784301929193,0.10104682,99.79946255965989,0.2005374403401134,96.79213510432068,-4.107505e-05,-0.00015645474,0.00045496225,-0.00015615672,-0.0002469495,0.00038443506,0.0025456622,0.009116456,0.011059009,0.004022859,0.0006623119,-0.0023371726,-0.00016450137,-0.0023242012,0.0008116886,0.0087797195,-0.00018247962,0.0,1.4901161e-08,9
677,1133,1588.6128839850426,595.6676791906357,597.1593344807625,False,31250120,초월읍,0.7953819982032609,0.1501806296232582,42.6,20.3,260.91,0.0363050098525108,1263.5540900354683,238.57888314449372,21.67987552184293,1263.5540900354683,0.85,True,97.6501357264152,2022-04-08 06:00:00,2.7675605,0.1,40.885624,0.0,-0.1838,0.044357385,95.76464926001684,4.235350739983161,0.065974355,98.1507774168104,1.849222583189615,0.10012364,99.7588203050843,0.2411796949157008,96.70739249321602,-0.002361916,-0.003032364,-0.0017414019,-8.998439e-05,0.00019467995,0.0005009696,0.0038243346,0.007967077,0.01216381,0.005973436,-0.012121819,-0.041120414,0.001010403,0.001541093,0.0031630918,0.010175761,0.0,0.0,0.0,10
