date,hour,top1_pop,top5_pop,top1_pop_day,top5_pop_day,top1_pop_old,top5_pop_old,top5_old_house,wui_top5_cells,max_prob,mean_prob,top10_pop
2021-04-12,8,5493527.508475751,13634209.627463102,5285119.472351032,11329404.34147045,944885.0085584864,2391527.906620481,1072352.246723572,4916,0.26557713747024536,0.030419498682022095,34200.36940443516
2021-04-13,8,630140.0945472717,7037997.142282411,527672.8772801273,5969256.765948257,137456.14003302067,1319522.9598448193,598562.85421984,3344,0.03177628293633461,0.006116171833127737,33878.46110868454
2021-04-14,8,484579.41080112755,5337338.750769258,431389.3982128614,4410752.897095267,111238.82539664567,997787.9359009231,522171.6599833293,2868,0.037082407623529434,0.004291134886443615,16258.60190615058
2021-04-15,8,435699.15249064565,2557071.064919591,388823.9637657583,2026858.107668012,92391.22398063341,478917.7897958653,255214.009205317,1574,0.05963492393493652,0.0065390849485993385,12844.338258475065
2021-04-16,8,965223.2464169562,7286257.303926334,748738.8066310564,5542933.116224103,164615.87156101875,1127511.377509086,492128.22513356723,2597,0.09486725181341171,0.009773539379239082,17892.062104940414
2021-04-17,8,11762.178588360548,394554.98947770894,9922.870877978923,355492.075455178,4972.926016247517,105517.99979631598,60193.19485201349,1531,0.1526528149843216,0.012487024068832397,13061.101782679558
2021-04-18,8,1762950.4795529395,5877850.913636066,1404042.023237235,4725454.707461143,361785.923594739,1121705.3908124212,592111.9506887244,3655,0.21486864984035492,0.01390712521970272,22367.841913074255
2021-04-19,8,570471.0510168523,1931676.976647146,489037.4405879205,1576172.1217252505,130639.27438366407,414208.0569801891,223035.95422001625,3176,0.29913172125816345,0.018520737066864967,17700.566988825798
2021-04-20,8,443600.9470182955,2789511.5541185737,365911.41574389674,2280110.5007737945,104716.49880052706,593938.7411948069,335729.81130481244,3320,0.33503639698028564,0.02384934201836586,13399.483516097069
2021-04-21,8,42036.80360506475,649009.6899728775,34852.4125138058,545324.3922908113,10405.450376346762,141185.35262230955,82116.04071752408,832,0.2855393588542938,0.025594422593712807,10170.31653097272
2021-04-22,8,491760.63799360394,1473736.7416397482,397721.3663119373,1164418.4095809665,102364.37967104951,314402.3255296714,167359.64295418537,1979,0.30230215191841125,0.03868649899959564,20501.08002051711
2021-04-23,8,1180786.2137089223,5907765.956673801,948183.1391902927,4531380.7114369385,176361.15646532166,929520.4713135597,413551.9444152651,4930,0.30815452337265015,0.04373504966497421,32125.297715306282
2021-04-24,8,1393507.0435568392,8519778.390441053,1358037.3815585016,7450158.849662496,201647.56150240233,1336409.9442530784,597730.3763475291,3070,0.2679937779903412,0.03248348459601402,28890.79026249051
2021-04-25,8,6551022.87685734,12499842.12300548,5831698.816910395,10654591.34852156,1140632.1257663416,2193383.876684752,936712.7352213415,5589,0.3123015761375427,0.03152340650558472,37136.42469492555
2021-04-26,8,1355474.2974529266,13297026.167343348,1012842.463797329,11056274.945286952,221987.46476203453,2168656.4421714097,972809.4671156954,3163,0.24861156940460205,0.024093857035040855,48574.72955521941
2021-04-27,8,5948813.200652242,13007605.048950091,5604457.670823061,11213007.018675482,1069893.1666111264,2246592.905553331,1088517.2367395086,2423,0.24095351994037628,0.020319752395153046,26062.276718258858
2021-04-28,8,804681.7818936706,5262698.239125945,671687.1192349993,4641421.25051452,181628.87178619928,996448.4504623032,461681.1452884807,2958,0.1821197122335434,0.009712234139442444,34187.59991776943
2021-04-29,8,1435035.276830718,5419002.415967651,1183161.333517063,4722647.891477586,287947.1538187949,986200.8934050817,481694.9323488733,2905,0.2806389331817627,0.01618308387696743,24957.1221177876
2021-04-30,8,783232.4309816435,1962774.700897783,656258.6574009145,1610477.7909405823,176162.7158993471,414845.18444024347,234195.74896081717,3428,0.24230526387691498,0.011325555853545666,18363.58424204588
2021-05-01,8,1309335.392689705,4746428.417229161,1005910.7533082962,3775152.7451337986,271785.2955857922,904259.1509677966,487454.2875739137,2909,0.05702032893896103,0.00583615293726325,26239.321330308914
2021-05-02,8,571266.1790283322,4461372.668292224,449321.45907710196,3592069.866120889,122706.06953956076,846387.030330159,452109.00551734865,3562,0.042928583920001984,0.003097967943176627,18265.196693003178
2021-05-03,8,2942117.2513331175,8194890.453006417,2393045.70182905,6318206.257171186,561194.5728556348,1575468.3587130914,815389.7061906932,3280,0.061721205711364746,0.004551878198981285,19395.004417300224
2021-05-04,8,450612.06795707345,3385407.903690316,413790.8341958133,2721850.307550584,105462.4597515813,663053.2401017661,352666.53035614593,2437,0.07678966224193573,0.007665770128369331,14103.29062101245
2021-05-05,8,1902272.551282622,4382237.682568915,1598773.4174339504,3473980.6644194764,363578.7666378884,853199.069059401,460219.43007105065,3540,0.056123919785022736,0.004327538888901472,19332.07354155183
2021-05-06,8,576880.3179987743,2394957.4065633193,514879.50853845343,1900725.257156527,132945.58205066598,440789.89765676553,241943.08504710346,2088,0.1006208211183548,0.006759868003427982,23407.36284479499
2021-05-07,8,520869.3854753524,7089842.284272425,436139.2033285805,5951656.879049342,110464.21810931173,1153382.9049523587,557296.4688414957,2689,0.3061302602291107,0.014050508849322796,24894.755329877138
2021-05-08,8,365171.5264583826,2874402.400719516,307629.4796630671,2311764.8556738356,88196.94914678617,580242.2303956151,322710.53906177415,2553,0.2744850814342499,0.007719926070421934,18073.25340679288
2021-05-09,8,752584.5651200339,4778327.9909315705,646021.6623680799,3923239.571820803,172648.52320728658,1024270.0844413973,527864.1077125713,3460,0.27871230244636536,0.010903777554631233,24595.24039721489
2021-05-10,8,944976.4710393101,4437239.720065594,835749.1288062485,3532881.8806545376,193682.47734331602,889715.108078188,482698.0992601152,4117,0.30328789353370667,0.01852070912718773,19015.994369238615
2021-05-11,8,1753075.7467905656,6274037.064642847,1439312.0086202356,5388128.201878657,328220.2093011337,1213584.231535045,615853.0933530433,2887,0.22037896513938904,0.009320887736976147,31252.78756889701
2021-05-12,8,6287486.792681888,13980907.441148885,5674205.372092141,12039862.833376937,1098063.8707646814,2507922.336046038,1150690.7731157737,2784,0.19469983875751495,0.011299443431198597,28027.971748441458
2021-05-13,8,4827755.317359865,15476900.160326459,4645784.845879344,13549972.389496364,888243.8194024226,2790101.220476293,1324045.202101707,2193,0.19710765779018402,0.010338678024709225,39711.51097807288
2021-05-14,8,7065252.422688425,19034146.88467659,6493742.591179714,15884946.61844198,1247841.3446072778,3326345.3387459675,1538683.1978297546,2284,0.11265487223863602,0.007640693336725235,44292.66738936305
2021-05-15,8,6867406.625044137,16778855.084564656,5637442.723248404,13658506.302953696,1163224.9100953029,2829915.1368834954,1230572.3506534537,3076,0.15520699322223663,0.004095704294741154,42359.852862626314
2021-05-16,8,5730495.074155778,15642260.674497366,4191558.980884498,12024054.628928334,858005.5938786254,2583632.377542454,1147503.6305757223,3220,0.03400499373674393,0.0031461690086871386,42793.59756812453
2021-05-17,8,971858.5094222575,4458922.579848766,768576.7664462363,3531343.721365121,159972.53633428947,678571.9378279566,303093.02102326555,2784,0.017884792760014534,0.0005503602442331612,16613.208850473166
2021-05-18,8,624114.0318051428,4693647.949987605,527898.2368697678,3665873.4327177927,105847.7130633911,716249.5840324913,322765.5763746371,2648,0.02763102576136589,0.0005835910560563207,23681.16078311205
2021-05-19,8,802707.463497974,5046134.315528706,668535.1229921777,3978082.7144782795,140758.95888792982,751074.7103784129,341984.2314465819,2240,0.03279225900769234,0.0006618928164243698,17432.74547982216
2021-05-20,8,1280103.856784314,6637902.6186082885,1020924.3924734828,5137640.356982603,170402.20598162018,976197.1254030524,383500.0835978944,3105,0.0327567532658577,0.0014636602718383074,30874.28048247099
2021-05-21,8,7451995.841388419,17888034.0682147,6122386.617768858,14602422.632948391,1326984.5777483927,3139219.5732854595,1405275.402413298,3762,0.03222930058836937,0.0020859872456640005,53413.91848933697
2021-05-22,8,1799303.4698307589,15297324.944847085,1413029.930670248,12632348.585950315,342962.18854374124,2824531.6018811045,1297151.777504527,3457,0.035245176404714584,0.0024378697853535414,28390.682970494032
2021-05-23,8,1413781.8344026953,12413513.513752855,1121163.6259150193,10105870.227406519,278657.4541680069,2342062.9272546815,1108237.3166161124,2454,0.06278091669082642,0.003326720790937543,38122.80181309581
2021-05-24,8,1124502.1791341603,3797529.790891014,845951.3354736462,2889645.17603503,234667.39068275294,748356.9879500673,361572.0075369602,2519,0.038735102862119675,0.002686057472601533,20278.036793768406
2021-05-25,8,981253.8858534843,4304527.848688051,780361.1496452217,3506666.398954492,183542.54192021367,834068.5976993886,457432.6088098772,2437,0.10689907521009445,0.005447471048682928,21677.822689652443
2021-05-26,8,1235289.328388624,6450430.037748009,1027877.55874617,5167660.703564219,270291.6887549451,1315462.5946578458,665819.3654360374,2691,0.1908532679080963,0.006607654970139265,17125.5749040246
2021-05-27,8,1999613.2144358903,8840800.01906664,1595856.0642500562,6795856.08526266,373030.5110039696,1512930.401552057,746442.9398314763,3134,0.10925734043121338,0.00416653323918581,34137.56438371539
2021-05-28,8,1023954.2273750976,4009974.6574202105,889010.0894495342,3170381.7956884047,229325.0017476762,814165.6035118905,426385.980530313,2573,0.11694532632827759,0.0060771796852350235,17145.326373785734
2021-05-29,8,1699262.5690818727,5916970.85026408,1449637.7907073465,4732474.273904541,328714.949228124,1154392.0018311043,623573.3500875228,3401,0.050468508154153824,0.001885946374386549,22993.755173146725
2021-05-30,8,2195118.9594360813,6802313.72219155,1804163.4573699855,5353514.927948361,459245.15250607434,1361136.0326115135,730336.2264452381,2518,0.08475086092948914,0.0031887427903711796,29168.89459398389
2021-05-31,8,887268.1593061984,4368095.350374289,735703.2181005344,3478881.326869207,153718.89655497018,822497.3888312986,457157.2659121256,1838,0.07842276245355606,0.0024910455103963614,16717.01777046919
2021-06-01,8,529128.9397875443,3692249.174469322,422179.7349397205,2890353.904509478,96983.5059178611,714362.7220108737,386335.5217230024,1426,0.09149327874183655,0.0037257180083543062,18816.841395288706
2021-06-02,8,721810.8325578421,5282617.282328963,569566.144219707,4313230.575688592,142647.5156422711,1056764.4557098078,568564.1712180194,2255,0.1596096158027649,0.0053144777193665504,20457.127897262573
2021-06-03,8,1896415.7090141922,6962061.482805818,1551398.9654970157,5658576.562695222,388193.28929171676,1420846.5404200167,714307.0051651164,2897,0.20237529277801514,0.004314310848712921,24740.700329512358
2021-06-04,8,2395812.9600590765,5531791.897905633,1837391.6485014602,4422303.698912556,468418.80013071495,1079149.39527008,548588.1951780658,3161,0.036501720547676086,0.0017039142549037933,30340.20049625635
2021-06-05,8,2829718.310877003,10851286.033101529,2173408.45106743,8502771.234439451,516303.0629534652,1910464.9566849736,901822.3932616797,2193,0.040253330022096634,0.003174274228513241,29732.654471039772
2021-06-06,8,732665.8300384283,6535818.379507475,632511.3173413465,5389863.050887857,161368.43259419914,1177246.0902616351,553075.5792563597,2407,0.04173336923122406,0.002813776023685932,17510.089843958616
2021-06-07,8,3375735.745277688,12927423.063014165,2713285.4565878995,10716157.82244911,619768.5955168495,2240754.2170471083,1039933.9178216285,3394,0.060327962040901184,0.0031260803807526827,43371.19889548421
2021-06-08,8,1241934.639319688,9575425.183665946,1072192.6892019836,8294092.581514761,247812.0913665331,1717477.8558782823,822919.8344480868,1738,0.13370381295681,0.005247451364994049,29981.726324796677
2021-06-09,8,6019159.45656389,16577860.315429255,5211516.988163435,14324085.162545009,981373.2755480921,2866775.257200014,1384846.4733489526,1975,0.17407724261283875,0.006211401894688606,39349.148471683264
2021-06-10,8,1108317.716352135,8972571.024130128,874873.1502499697,7123367.316739554,210216.08842126786,1624159.5682439636,816839.4439380965,1433,0.19887511432170868,0.00844265054911375,28291.607966423035
2021-06-11,8,5033305.605809033,14509844.546454906,4700888.864105999,12677138.921356803,919896.2512453039,2609406.5573574784,1262687.2444481174,3362,0.09634262323379517,0.002175564644858241,32773.46293216944
2021-06-12,8,3923155.943122089,13465865.143148184,3003420.4614530457,11202853.163167749,716455.9367350878,2268937.514112004,1050685.368466977,3152,0.025247270241379738,0.0018492385279387236,44726.25427287817
2021-06-13,8,4987701.84170644,14337745.241644442,3971285.677849501,12077713.62771368,896807.9032733701,2435606.450977681,1126536.9786947086,2979,0.021182646974921227,0.0016443835338577628,41943.9457872808
2021-06-14,8,5058967.413145497,13716324.895604104,4067393.9845827143,11851850.607016914,936967.2836633557,2444141.2185000614,1190916.7519411505,3624,0.023304933682084084,0.0015691035659983754,47190.300672739744
2021-06-15,8,2766062.06735453,13332290.308896482,2108761.8855016734,10579845.052556634,388902.6002890626,2092825.8761516223,947204.7670548265,3319,0.03549894317984581,0.001680297777056694,34125.0787165463
2021-06-16,8,7357533.492453337,18401097.518454783,6923943.752788922,15798363.297479099,1159517.670807688,2972509.849609485,1326090.9696099628,3165,0.05188862234354019,0.003205855842679739,41736.46242028475
2021-06-17,8,7635465.62773937,19147083.164806634,6877114.175451906,16025667.56248345,1185889.2089901355,3058950.010969885,1354225.1982937285,2936,0.04743029922246933,0.002317504258826375,40686.62491723895
2021-06-18,8,2852534.696693346,10502007.443696104,2166159.374589329,7882140.611634282,483548.3167408538,1737619.622327264,824480.4643905277,3022,0.03007369674742222,0.0018041996518149972,30635.69398984313
2021-06-19,8,1657555.4860984683,13118488.476500854,1389291.4581706605,10481178.544044113,358451.48952285794,2262437.058250771,1098218.8804884767,2805,0.07790906727313995,0.001687267911620438,35151.930016964674
2021-06-20,8,2883738.959731519,13928671.525967307,2526917.9172707116,11962045.47934148,520425.15232292423,2335795.0959068984,1136608.570255352,2020,0.055949024856090546,0.0027041404973715544,38561.80507260561
2021-06-21,8,2240108.359107934,8323750.699803606,1835920.1452095592,6817570.502640028,438226.8980616975,1553159.7138064932,789844.2084878003,2967,0.07148251682519913,0.0028793925885111094,23736.80713430047
2021-06-22,8,5781774.215968192,19178691.02361927,4858491.270261524,16454117.075862106,995725.044722983,3330892.0878172293,1619145.8956074324,1766,0.06985288858413696,0.0038863415829837322,39473.0522172153
2021-06-23,8,3495725.5849495083,15175765.290194958,2698696.2755889236,12837674.5165843,531851.0951512929,2470022.211745277,1137045.3891487478,1866,0.0530221126973629,0.0035372155252844095,32856.002988666296
2021-06-24,8,6088274.025877744,19760934.84637627,4524987.550452678,15318801.437033229,921760.0521560163,3332705.122693396,1534576.4671256258,2074,0.05371313542127609,0.0029084752313792706,35554.16197907925
2021-06-25,8,7318151.077190682,21302774.826242723,5591243.663320564,17077200.448371567,1222591.714241711,3629555.47565841,1747399.4052184261,2432,0.04805565997958183,0.0026198853738605976,41848.42186883092
2021-06-26,8,2704146.349507481,16525853.437268384,1930193.3641003873,12556435.400232952,492156.39194034535,2879222.104443095,1406279.6575704534,1928,0.046229954808950424,0.00196762103587389,42828.31371626258
2021-06-27,8,1926503.7341247723,15052582.325525574,1600933.7108673924,12197496.32703923,352242.8893295752,2599202.48632387,1224823.3263838803,1782,0.10671359300613403,0.0028309321496635675,28193.8933390975
2021-06-28,8,1377258.9672647864,11741307.22799629,1105176.0028685567,9104913.806929857,180264.35540322942,2027652.885634706,951040.70633697,1980,0.05904555693268776,0.0027615386061370373,25605.32479324937
2021-06-29,8,2215792.8603259027,14080018.404862352,1733731.944075291,11248750.424004748,314987.6949596407,2453782.167773185,1156962.420527572,2181,0.057146694511175156,0.0028203732799738646,35112.16945245862
2021-06-30,8,3440951.3449051753,13209759.07876774,2841359.706310504,10456527.534318643,655347.3988583137,2369756.8864163714,1118439.3983192341,2993,0.05346059426665306,0.002578351879492402,24517.549587607384
2022-02-01,8,3426368.8542783856,8238235.985652998,2860782.5137916263,6567142.544522522,704519.4506459428,1665830.033885701,870129.639093106,3375,0.272833913564682,0.012309238314628601,28121.024959087372
2022-02-02,8,3496712.0023369268,8057976.555621721,2884700.9969892674,6398474.229068177,730224.5447306599,1620775.7824109904,833750.4274404636,3856,0.23452989757061005,0.00909164734184742,32520.967514634132
2022-02-03,8,2860959.2132703066,8633068.403435588,2388624.0466818637,6730190.788018333,597288.7495116687,1714962.8870930935,887590.5324181186,3819,0.16848061978816986,0.008350702002644539,32499.231937855482
2022-02-04,8,3960712.605488166,11374654.468560599,3214761.18031842,8827832.934110995,838184.6671668775,2150657.3519719723,1082129.1512843082,4096,0.2029149979352951,0.00811317004263401,36065.96145617962
2022-02-05,8,2606288.8094194457,9109646.495527461,2182155.6523033,7214966.673284913,525657.3981627228,1796051.9297712038,893779.5307519571,3658,0.21483303606510162,0.007360389921814203,25302.14328634739
2022-02-06,8,3518296.336584851,12847380.24816119,2952075.5351083945,9840361.511276301,726370.2671405528,2405270.2215526253,1114652.6804508474,3983,0.2585213780403137,0.009113007225096226,20614.08745315671
2022-02-07,8,4519581.6896597445,14767621.023313083,3718041.9604281373,11886127.683777018,961425.4983151681,2824075.452167331,1337283.918675501,3908,0.21845924854278564,0.009857900440692902,33315.23026794195
2022-02-08,8,5424551.361876786,21819039.60658788,4393891.367393006,18046155.70386207,1085439.5242730824,3891428.692861249,1889040.2906210986,4018,0.27632033824920654,0.011232628487050533,27790.529848635197
2022-02-09,8,5322251.168727562,18196751.795849472,4311504.71376084,15151249.772066712,1024008.876304197,3272655.219150232,1555651.004505102,3422,0.28263118863105774,0.013628202490508556,28483.314147382975
2022-02-10,8,1966446.547203824,6578311.188036084,1531723.2920692437,5375762.04398975,378738.99158156203,1296676.8565224237,629837.0881650094,4158,0.30157849192619324,0.023753754794597626,27108.5884552598
2022-02-11,8,1146287.7056434974,4582612.743353657,932741.0870510351,3801487.774869445,215026.04552137989,861252.1890522656,424719.6545259987,3552,0.24393214285373688,0.021358661353588104,22731.6447339952
2022-02-12,8,1680636.1205862164,5529953.693206526,1307788.6838044648,4377603.318290647,319621.4894906198,1077219.9983886858,539491.7651213704,3541,0.28114062547683716,0.023134952411055565,24594.21063360572
2022-02-13,8,2282246.7055933177,8267802.735501945,2245009.935139898,7265108.472145738,420846.25640181307,1522509.4081466808,721752.4292802693,3225,0.27817338705062866,0.022310419008135796,47946.00690203905
2022-02-14,8,601451.0404009745,4803428.678622954,491230.0913744143,3903548.509977053,105017.22816323189,821270.7243302308,402323.8046681452,3681,0.21753330528736115,0.017102180048823357,31138.110571324825
2022-02-15,8,987070.3041994944,4993563.707520001,926505.3872444289,4060276.3400398176,187189.30928015528,984234.05800007,544129.8515800451,3427,0.21599505841732025,0.009592706337571144,23011.365239173174
2022-02-16,8,997663.1998453364,6458718.26776015,804993.8938625875,5168260.570399154,197082.4064876159,1288574.1394452504,600893.086378223,3780,0.17627102136611938,0.00881033856421709,40757.54847839475
2022-02-17,8,2499845.8376198635,10382457.23832336,2047337.7977997605,8925643.616328953,482973.9294473379,1970734.1667969495,894171.0225709744,3935,0.2081843763589859,0.008635672740638256,19700.29093196988
2022-02-18,8,1121097.9601684585,7332624.583984442,856681.2494985523,5881272.739839668,215091.47921638156,1301646.1106093624,584274.738830168,3816,0.24251192808151245,0.019917737692594528,25630.669675707817
2022-02-19,8,2626112.102640845,7463531.118821092,2172587.974738418,6219301.297785297,491804.42576823325,1361460.2357011605,601083.8313630407,4162,0.29263073205947876,0.02698480151593685,30849.68708741665
2022-02-20,8,2462023.253424488,7393207.87382029,2082570.85562654,6104055.921794355,473718.3188434714,1433560.4202839364,695712.9323834925,4094,0.28477784991264343,0.01642993651330471,20126.693186700344
2022-02-21,8,1878323.6833323538,9273992.023710184,1330745.8974886355,7127928.605500124,355010.12493132893,1696829.0390580655,748821.1277455871,4639,0.23503808677196503,0.019251389428973198,41537.438527703285
2022-02-22,8,1480101.491828911,9851725.537716106,1323033.1687370993,8745831.786828,306616.3628483346,1776542.0712078707,806342.5801911589,4404,0.2716032862663269,0.018213635310530663,27033.414097338915
2022-02-23,8,2934472.782023318,9546594.340071611,2447304.464111874,7628625.180434551,563737.6419496388,1814921.3796136673,862185.0148077799,4297,0.2904564142227173,0.018871856853365898,25317.359385311604
2022-02-24,8,3260524.9911862537,10998790.44635202,2629952.382751189,8601289.009092472,682834.532872265,2097508.453445128,956846.951144266,4772,0.3411659300327301,0.02303430065512657,26277.209468513727
2022-02-25,8,2596531.734519355,8800886.770894393,2116882.7160001593,6762291.17652723,556013.4504064684,1660817.2975602178,762644.2278050131,4547,0.33443793654441833,0.025046177208423615,25380.18362879753
2022-02-26,8,546798.200400278,4964644.870399773,432575.02532246127,3853299.404998882,123373.15990550222,969161.4864701515,494110.18031550315,3915,0.3225323259830475,0.02135549671947956,23445.3430621624
2022-02-27,8,2904409.5404814854,6746043.763307601,2391005.1744312635,5277879.045988485,608108.045303228,1356457.7410332942,692610.6786757158,4110,0.33546778559684753,0.014790894463658333,28881.967184126377
2022-02-28,8,1163083.7293189317,4714371.68231523,863102.4778716564,3750005.0358598065,224660.31599568267,960021.5722527383,459768.8125724342,3300,0.3216061294078827,0.021295787766575813,27496.376399427652
2022-03-01,8,1233447.1951815113,2415647.1846312657,1022531.7105761562,1959467.7240795786,264352.3703315754,514765.6004996187,262495.9613847851,3031,0.27835503220558167,0.013262815773487091,23813.051422655582
2022-03-02,8,695177.1532592401,3390207.489408113,577442.0576674789,2759897.7671999913,151487.67849824828,691471.6498343388,356638.6167848204,3869,0.2511087954044342,0.012021515518426895,23392.246403187513
2022-03-03,8,426057.786721915,2525646.1822545007,339541.498845123,2064339.884335917,94433.50177871822,526949.1732816815,270018.9816037389,3521,0.2719760835170746,0.01281299814581871,20343.832824259996
2022-03-04,8,468025.9126515165,3286211.2044215575,399969.73227275163,2624975.675455354,102176.68931978519,638517.1120101478,305773.546507554,3032,0.2704852521419525,0.02065848372876644,21189.173693418503
2022-03-05,8,2394891.7149640545,6436966.631031141,2009310.2550075923,5184529.996229282,475968.17169643677,1295515.1359064388,646232.6527334317,4398,0.3362692594528198,0.029774511232972145,27545.495536476374
2022-03-06,8,1015610.586921595,6979113.300484732,842356.0175314611,6522689.354124421,208617.78585530363,1313587.5463343263,629244.3757022392,3996,0.28355515003204346,0.023994259536266327,20766.891527742147
2022-03-07,8,1041294.3324384764,4158824.1791485846,849461.0431251363,3260113.114572691,216191.8477989516,828281.9295677153,402260.51679421426,3721,0.28402528166770935,0.03512706235051155,21487.731939852238
2022-03-08,8,4231808.153381817,12465768.610099517,3177056.787258576,10099829.02473403,757987.4429232184,2232732.8109069616,997016.4049114417,3404,0.31178024411201477,0.03611871227622032,45104.317863702774
2022-03-09,8,84604.40516608953,3275984.751561798,73926.60996023382,2653970.1909397393,19144.82131811489,584840.7484228874,279404.40610558377,2202,0.2928166091442108,0.031798139214515686,23159.695914387703
2022-03-10,8,264939.51952418685,632315.5396394432,208016.31274093507,509223.65094800363,59460.612020936125,149672.0078474384,82349.09590923265,1856,0.3172948658466339,0.0296871867030859,14316.717710137367
2022-03-11,8,395001.8293502629,2712056.512773305,323812.3690680557,2168103.1506072157,87921.19655976167,446865.9593997863,192049.39717588344,2971,0.31760749220848083,0.026958385482430458,22399.941623985767
2022-03-12,8,427408.3216135055,3609045.922977805,281617.3621952665,2665273.7271118616,79085.71311245476,624313.2625518532,276754.6614163326,2781,0.23186203837394714,0.01908920705318451,30730.438683182
2022-03-13,8,1510526.6691208333,4257710.187754676,1189133.7141544826,3415016.7289527976,257901.51918211678,781547.7986278746,380633.05394650454,3592,0.25865793228149414,0.00936970580369234,20841.60244834423
2022-03-14,8,573405.0697003603,4338187.216352314,539735.5694906485,3498485.6744716656,118416.18731104293,731337.1481129065,348230.53189731867,3029,0.07150138169527054,0.00424926308915019,36327.984372228384
2022-03-15,8,152691.07447420806,2180104.634727396,132934.82647509288,1822374.5357678556,40462.507505864676,471582.6884560799,235878.79232104614,2606,0.05893130227923393,0.001954531529918313,18044.075332403183
2022-03-16,8,18634.66742274165,2335665.477372609,21590.57948075148,1834572.8101503148,4633.314448187989,453385.4268013266,229666.6610265001,1843,0.058424945920705795,0.0047532664611935616,25396.272021204233
2022-03-17,8,1321990.199981168,4505603.025724232,1162607.8152939049,3715388.355234568,236081.72339775309,836289.7976008581,445192.37702535326,3048,0.142931267619133,0.006897336803376675,29699.70677679777
2022-03-18,8,9344332.104156494,21493970.150264673,8624519.58909649,17619346.98018009,1656052.3013690673,3685354.095108178,1693372.28942746,4734,0.11890773475170135,0.004790807608515024,30119.630446225405
2022-03-19,8,523647.47769862413,3578164.326927334,418831.67666148266,2743468.387924958,107031.98344209124,649799.7756912177,247832.4425011045,3304,0.06521057337522507,0.004131829831749201,32588.218272030354
2022-03-20,8,3121111.554006055,11647913.818267033,2142982.5911145844,8613019.260391764,547211.2763373001,1927599.9163043005,753167.1849383055,5178,0.06864772737026215,0.004746252670884132,47907.49687835574
2022-03-21,8,3800014.0686727166,14909939.501022547,3298438.4002109626,11896888.667074604,602098.193101137,2513528.9506753236,1035240.6880659312,5016,0.06992078572511673,0.003977640066295862,53152.68844908476
2022-03-22,8,2198695.57068789,10976055.0925868,2521341.145958488,9465292.136392679,380863.10087892204,1887041.9956954163,791244.1214614323,4772,0.11036592721939087,0.00644156476482749,32330.487827390432
2022-03-23,8,3579005.7384298146,9635746.486961417,2711935.895491804,7850233.188563624,634270.7398373091,1697539.4596895948,778862.1678671789,3588,0.1058308407664299,0.011120131239295006,50613.12553888559
2022-03-24,8,3464556.6764187813,11318171.179953352,2922748.941056907,9652054.584143657,591113.9557022506,1876077.9441522148,801362.9572763423,4796,0.1872996836900711,0.012175671756267548,34833.18486520648
2022-03-25,8,277908.9695948586,9423975.385211974,279865.1808366709,7160908.5013793465,58232.31055168285,1577934.21311492,721947.9632701124,3057,0.29601287841796875,0.013829811476171017,36721.17824110389
2022-03-26,8,1849777.2409992665,9119453.03699781,1514973.114487447,7425450.908795275,387292.06553322746,1710886.1479350622,773116.5890466075,3547,0.1294604390859604,0.004728998523205519,34495.53160330653
2022-03-27,8,858180.6200082526,2794158.2147815153,728196.3605213871,2180690.1979620303,173579.1475831011,534046.3515278761,264254.35965423204,2287,0.07523304224014282,0.0027190314140170813,20968.364972501993
2022-03-28,8,447963.9257586226,3111154.8262085244,351184.7168025651,2268002.8823753996,92689.988480144,559869.4498742983,266685.8673182904,2437,0.10399498045444489,0.0037243354599922895,42410.95180442929
2022-03-29,8,276153.8440336436,4576201.6643892005,254515.42623883553,4021970.23653507,59195.67048526513,809512.5472666654,352128.8161416451,2936,0.13831405341625214,0.007018872071057558,35831.35575821996
2022-03-30,8,258641.2214671746,3128995.646986641,242066.09781573177,2626861.3713856502,64092.972069769836,588714.0682567501,273768.96511437395,2266,0.18607470393180847,0.009276829659938812,20905.416676193476
2022-03-31,8,2412726.6958725676,11085518.257938728,2131406.7302722875,9777474.42091991,470505.31620860996,2055007.4558560217,906128.8839143706,3652,0.35557031631469727,0.011069093830883503,29620.159968584776
2022-04-01,8,4881340.0125555545,16187669.05758804,4253674.577234539,13310097.458182773,842186.1167779006,2826646.2869187407,1254824.241409677,4992,0.14585146307945251,0.0075184679590165615,37769.402163147926
2022-04-02,8,3500946.8580920994,9856680.065478027,2563955.9793061316,7228801.202467969,649005.2588516246,1774525.8867567685,786026.68473533,3627,0.12536318600177765,0.009196870028972626,37698.17692452669
2022-04-03,8,1487438.743169658,8209793.2869884595,1190265.3672504514,6393444.293425826,276631.58986511827,1515819.5387377376,710565.3393099637,3001,0.18322929739952087,0.011876890435814857,35828.48347517848
2022-04-04,8,122974.8751001656,2972908.937915489,85698.83933531944,2086352.0159034634,27638.708619436424,552688.5558937604,246955.65902783885,2326,0.20800772309303284,0.0154456477612257,27768.191001713276
2022-04-05,8,37824.099331885576,308596.0417015776,32533.983532134476,268725.1475100484,10594.626958343608,80357.0959176341,44148.14777183156,1511,0.3063508868217468,0.0230544526129961,12396.286749988794
2022-04-06,8,1071375.7693978325,3796113.048890732,862887.0213239124,3179947.0414718427,197932.30620233694,760203.8826138763,425516.0137588741,2434,0.3007241189479828,0.023961763828992844,20115.036703437567
