T,top1pct_인구,top5pct_인구,top1pct_주간인구,top5pct_주간인구,top1pct_고령,top5pct_고령,top5pct_노후주택,wui_top5pct_격자,top10_인구,top10_주간인구,top10_고령,top10_평균위험상위%,max_prob,mean_prob,발화건수,발화_위험상위%
2025-03-21 06:00:00,1452666.249046281,4505951.560877971,1227355.5057934988,3600503.819102474,273356.02427210077,912607.0859607398,504799.2273879042,3983,20300.714687407017,34305.79906103246,4830.141551460058,0.469,0.23535780608654022,0.011775723658502102,0,
2025-03-21 07:00:00,1263856.018561706,4916535.7928387225,1116040.4975455757,3895889.575265765,244881.68098869442,971657.622104768,531076.8870973487,3729,16697.767433822155,30215.134298313013,3789.1900800112144,0.514,0.24299372732639313,0.011607117019593716,0,
2025-03-21 08:00:00,1295229.8537638336,6703263.654843338,1164393.2252791752,5219835.9754880695,248809.72086130158,1275743.504922829,664557.0710113142,3657,16521.883395940065,30793.397141208214,2586.9340870710976,0.394,0.23824168741703033,0.011741070076823235,0,
2025-03-21 09:00:00,2048605.9384505972,7597429.952903189,1712059.6600085185,5958836.437629885,372453.28756571084,1454919.2477744617,742760.2578845536,4138,16299.753427654505,36252.16525043985,3140.9799501494053,0.365,0.2983691394329071,0.016503583639860153,0,
2025-03-21 10:00:00,1359057.5430314243,5007639.062352538,1074188.3465833599,3858008.5413385406,245837.40363425165,938340.3175642006,479497.77864205895,4725,22584.58308529854,37533.19343097039,3671.7524495815114,0.862,0.34565433859825134,0.03916896507143974,0,
2025-03-21 11:00:00,717074.7863890678,2720535.553472206,579104.5294093096,2181824.954716186,135719.95927406976,538173.436251425,270511.3863364705,5126,20169.46181061864,28848.256213571687,3712.91452135116,0.82,0.4004013240337372,0.0744132548570633,3,"경남 하동 옥종(0.9ha,t+3h)=38.9%; 강원 평창 용평(0.5ha,t+3h)=nan%; 대전 동 nan(0.04ha,t+3h)=89.1%"
2025-03-21 12:00:00,643849.8804883957,2380962.8218501657,518618.35628524143,1904509.747768863,129328.37083903971,489689.8388037609,259885.20068783988,6312,20124.53126308322,41631.370594032676,3959.163203218432,0.794,0.41624289751052856,0.09782146662473679,5,"경남 하동 옥종(0.9ha,t+2h)=45.8%; 강원 평창 용평(0.5ha,t+2h)=nan%; 대전 동 nan(0.04ha,t+2h)=93.1%; 경남 산청 시천(3397.0ha,t+3h)=34.9%; 전북 임실 임실(1.0ha,t+3h)=nan%"
2025-03-21 13:00:00,569886.2980366349,2376220.324391708,452449.1156670802,1938712.190264489,118167.1699478956,497975.1058793363,260272.2664922368,6896,20953.151602238417,39786.27390348598,4077.6755787484403,1.006,0.41282331943511963,0.10796814411878586,6,"경남 하동 옥종(0.9ha,t+1h)=53.1%; 강원 평창 용평(0.5ha,t+1h)=nan%; 대전 동 nan(0.04ha,t+1h)=93.5%; 경남 산청 시천(3397.0ha,t+2h)=23.3%; 전북 임실 임실(1.0ha,t+2h)=nan%; 전남 광양 진상(0.1ha,t+3h)=0.0%"
2025-03-21 14:00:00,554252.7089839578,2406458.0144245923,460798.28307525,1994780.7798393327,119358.3389934947,514371.67871758074,261954.72312676487,7202,24156.551430404186,38441.44277658404,4513.784034957403,0.84,0.4221324324607849,0.10868225246667862,3,"경남 산청 시천(3397.0ha,t+1h)=22.4%; 전북 임실 임실(1.0ha,t+1h)=nan%; 전남 광양 진상(0.1ha,t+2h)=1.7%"
2025-03-21 15:00:00,661008.1812494993,2853646.134800628,551481.1779382345,2333419.212979361,140490.3352571173,589534.6273804911,300101.45889689476,7252,24066.06625300646,37932.11411263411,4529.387287070183,0.816,0.42602893710136414,0.10207723081111908,1,"전남 광양 진상(0.1ha,t+1h)=0.2%"
2025-03-21 16:00:00,720453.2640842795,3126722.103433743,582070.9941875078,2522627.409461447,150266.54583760898,632663.4504816623,325185.2560092253,7297,26524.396241813898,35992.22850521185,4675.532951962637,0.834,0.420744925737381,0.09107643365859985,0,
2025-03-21 17:00:00,646390.199105233,2991001.9298463017,517205.3210318726,2389666.0888076946,135609.39023540626,602404.6500991066,310046.01116049057,7202,27226.32831901312,36843.71093760329,4722.454477202356,0.887,0.4126673638820648,0.07721948623657227,0,
2025-03-21 18:00:00,631748.3645706177,3057198.0526140183,501803.90915354167,2417818.7821242837,132878.9754065625,613998.9867437262,323372.3187491674,6889,25852.82167777419,35542.5705471233,4728.078602293617,0.969,0.405582994222641,0.06020783260464668,0,
