T,top1pct_인구,top5pct_인구,top1pct_주간인구,top5pct_주간인구,top1pct_고령,top5pct_고령,top5pct_노후주택,wui_top5pct_격자,top10_인구,top10_주간인구,top10_고령,top10_평균위험상위%,max_prob,mean_prob,발화건수,발화_위험상위%
2023-04-03 06:00:00,160494.64821055532,510554.3009299189,113801.64853056241,456778.8973765592,32288.983933991898,107436.41484886255,37956.23872601059,2501,18749.876102656126,17408.89096341852,2944.8370558754023,0.639,0.39167818427085876,0.02931693196296692,0,
2023-04-03 07:00:00,155256.15874181688,467503.1536948979,187176.0467432399,438075.8016329665,32717.64724093487,104187.82811574511,38508.909695687486,2546,18338.146940231323,19830.35917417,3287.763265876112,0.375,0.39848431944847107,0.032818280160427094,0,
2023-04-03 08:00:00,188006.50760371983,687844.4014429003,211883.4931369483,610846.7579716891,42475.69281766988,151869.52656124852,69145.1970598629,2531,24460.97379541397,29948.935312341822,3582.0365665988234,0.898,0.39447516202926636,0.04055330902338028,0,
2023-04-03 09:00:00,1227569.5493737608,5160423.158552945,1067345.2765742377,4817870.464967182,228630.2293945338,917047.6813720376,379230.87804983975,4982,26295.812589019537,39294.41076572375,4038.2530844986604,0.256,0.47204941511154175,0.07883086800575256,2,"전남 함평 대동(475.0ha,t+3h)=40.7%; 경기 남양주 와부(27.0ha,t+3h)=13.2%"
2023-04-03 10:00:00,2166771.140034035,7432078.636853501,1674029.947971025,5862606.572078336,391065.65603506664,1276960.9124539285,524190.9734725308,7162,35846.44032180309,61850.73967667041,5998.302646423937,0.398,0.545060396194458,0.16227875649929047,5,"전남 함평 대동(475.0ha,t+2h)=50.2%; 경기 남양주 와부(27.0ha,t+2h)=2.3%; 충남 아산 선장(0.07ha,t+3h)=35.7%; 강원 영월 김삿갓(0.5ha,t+3h)=19.8%; 전남 순천 송광(190.0ha,t+3h)=59.0%"
2023-04-03 11:00:00,2153430.8892362863,7368164.518783912,1637030.8255792395,5719270.4213417005,391585.4906036811,1324286.4024966431,555634.270775175,8613,36673.750482708216,71453.47011021961,5612.073828233712,0.399,0.5669003129005432,0.2007012814283371,8,"전남 함평 대동(475.0ha,t+1h)=54.7%; 경기 남양주 와부(27.0ha,t+1h)=3.5%; 충남 아산 선장(0.07ha,t+2h)=21.5%; 강원 영월 김삿갓(0.5ha,t+2h)=27.6%; 전남 순천 송광(190.0ha,t+2h)=51.3%; 경기 용인 처인 양지(0.66ha,t+3h)=1.7%; 경북 영주 평은(210.0ha,t+3h)=46.2%; 경기 광주 초월(0.8ha,t+3h)=0.2%"
2023-04-03 12:00:00,2051589.5895317942,7367411.24521859,1552056.3138192417,5807439.585897177,379450.5990023469,1348363.8872013167,585209.8566481487,9258,36473.742572784424,59914.875248345415,5889.24186524086,0.3,0.5769445300102234,0.1981969177722931,6,"충남 아산 선장(0.07ha,t+1h)=19.0%; 강원 영월 김삿갓(0.5ha,t+1h)=33.1%; 전남 순천 송광(190.0ha,t+1h)=49.7%; 경기 용인 처인 양지(0.66ha,t+2h)=0.5%; 경북 영주 평은(210.0ha,t+2h)=67.9%; 경기 광주 초월(0.8ha,t+2h)=0.2%"
2023-04-03 13:00:00,1983440.9904155284,6934896.004456475,1490203.639951236,5526419.156233696,372976.3272246142,1290170.3909520102,572142.7791262538,9451,39028.690064281225,60544.130856702635,6572.853484070017,0.338,0.5741533041000366,0.18128471076488495,3,"경기 용인 처인 양지(0.66ha,t+1h)=0.3%; 경북 영주 평은(210.0ha,t+1h)=82.1%; 경기 광주 초월(0.8ha,t+1h)=0.4%"
2023-04-03 14:00:00,1927666.5299124569,6656103.495065048,1464491.5950789063,5353271.601981414,366917.7840363917,1250899.1124091526,552242.507568065,9371,40551.04868808389,59627.551762443145,7036.259256740958,0.316,0.5704008936882019,0.16426730155944824,1,"충남 금산 남이(2.5ha,t+3h)=1.5%"
2023-04-03 15:00:00,1876961.2784932703,6544110.130856544,1434175.1503222021,5275391.57688994,354618.86312387395,1224286.626130189,550908.7475283587,9309,34908.89796382189,59791.009619785465,5734.418738324012,0.443,0.5641391277313232,0.1490315943956375,1,"충남 금산 남이(2.5ha,t+2h)=4.7%"
2023-04-03 16:00:00,1795019.4095868766,6226958.757303879,1400770.3877129625,4987433.939442868,342367.33414930175,1165540.5029937795,532569.3407455685,9112,38029.682959496975,55294.846699007336,5549.383241830601,0.451,0.5567539930343628,0.13367129862308502,1,"충남 금산 남이(2.5ha,t+1h)=2.8%"
2023-04-03 17:00:00,1688015.5246492326,6174572.335609421,1318732.9062975775,5006764.096340317,325732.71795196505,1159465.7206841067,537438.730582495,9002,32338.70280557871,40781.28016675829,5007.483442191985,0.381,0.5510697364807129,0.11745585501194,0,
2023-04-03 18:00:00,1739960.4015407562,6673343.888134778,1349629.6143828153,5625940.401300158,330402.6780804521,1228775.5888401505,548139.3113604756,9164,35263.41041123867,45473.49869849666,5386.766865877068,0.393,0.5455808639526367,0.09838125854730606,1,"충남 천안 동남(0.5ha,t+3h)=29.1%"
