T,top1pct_인구,top5pct_인구,top1pct_주간인구,top5pct_주간인구,top1pct_고령,top5pct_고령,top5pct_노후주택,wui_top5pct_격자,top10_인구,top10_주간인구,top10_고령,top10_평균위험상위%,max_prob,mean_prob,발화건수,발화_위험상위%
2021-02-21 06:00:00,1042523.7297809422,3128486.899109587,801747.7336475668,2408319.5338171814,197992.11608415373,636543.4425684187,357441.1576352292,4171,15795.671507388353,31447.87705017272,3859.1833885665537,0.239,0.3250689208507538,0.026247099041938782,0,
2021-02-21 07:00:00,871535.4268399477,3472420.090905443,667292.9870842886,2664469.9103881186,185867.86339179048,696745.5058606461,384624.2675813048,4196,21631.094880402088,22792.929211379505,5540.500337792193,0.311,0.29955440759658813,0.025882039219141006,1,"경남 하동 하동(0.5ha,t+3h)=4.3%"
2021-02-21 08:00:00,958181.7941129506,3816558.8230597824,729421.8446522758,2883599.0324928476,210188.5641803324,792279.00118304,426181.2989278612,4011,24517.418807327747,22218.758225154663,5796.7108720347505,0.223,0.27977341413497925,0.025082502514123917,1,"경남 하동 하동(0.5ha,t+2h)=7.1%"
2021-02-21 09:00:00,1404040.5650150776,4439018.984604925,1033433.348726504,3304892.4524613437,308086.2572019596,914856.4100036032,472650.7047527256,4083,25765.902639210224,22604.697903005355,6953.728219732949,0.223,0.2770623564720154,0.026010211557149887,1,"경남 하동 하동(0.5ha,t+1h)=19.4%"
2021-02-21 10:00:00,2452967.4816446602,7487145.3617914915,1856600.5849866332,5849167.014946638,531620.4817080403,1501959.1588995093,755427.5812863407,5680,24055.300140082836,34748.13970313768,5786.308302203228,0.21,0.3236607611179352,0.04197319969534874,0,
2021-02-21 11:00:00,1464373.6822817922,6052759.99425441,1114574.3732798633,4600954.752792093,300408.5466896994,1185831.8597124084,584235.5369519388,7762,23726.15579122305,33812.53723581858,4526.073595698734,0.454,0.38635966181755066,0.09580273926258087,2,"경남 하동 악양(10.0ha,t+3h)=54.8%; 전남 여수 화양(0.1ha,t+3h)=66.5%"
2021-02-21 12:00:00,787889.4430681467,4641021.564110577,597864.1419639221,3590522.8260210888,163700.8174323049,926308.8223488278,463890.41111108765,9164,20953.430320203304,29741.013181818264,3906.5829156853742,0.957,0.39711830019950867,0.14391972124576569,4,"경남 하동 악양(10.0ha,t+2h)=42.7%; 전남 여수 화양(0.1ha,t+2h)=66.4%; 전북 남원 송동(0.1ha,t+3h)=57.3%; 경북 안동 임동(250.0ha,t+3h)=52.3%"
2021-02-21 13:00:00,540537.0657785535,3826432.8646906614,399041.96279324207,2970739.5353167504,116669.01996333437,782145.2129818131,393725.6065353618,9167,24296.83606481552,29152.40815327489,4658.674962354892,0.979,0.3834245502948761,0.15962590277194977,6,"경남 하동 악양(10.0ha,t+1h)=41.1%; 전남 여수 화양(0.1ha,t+1h)=63.6%; 전북 남원 송동(0.1ha,t+2h)=41.2%; 경북 안동 임동(250.0ha,t+2h)=53.8%; 충북 영동 매곡(20.0ha,t+3h)=24.1%; 경북 예천 감천(55.0ha,t+3h)=16.4%"
2021-02-21 14:00:00,590610.8698824048,3827040.4930215776,440843.1476632826,2962974.024486076,127772.2972831603,773303.320273152,383449.1900009288,9367,22105.094319850206,32601.722967553127,3741.833963875283,0.451,0.3795470595359802,0.1578947901725769,5,"전북 남원 송동(0.1ha,t+1h)=60.4%; 경북 안동 임동(250.0ha,t+1h)=56.3%; 충북 영동 매곡(20.0ha,t+2h)=23.1%; 경북 예천 감천(55.0ha,t+2h)=15.5%; 경남 거창 신원(0.1ha,t+3h)=55.1%"
2021-02-21 15:00:00,556460.9658768177,3615797.1575776935,423521.1133128445,2882141.812934055,118638.56306144714,728650.0315359426,365327.1329673351,9354,19602.377098590136,20956.391319750754,2832.0859128836614,0.358,0.37670281529426575,0.14642716944217682,3,"충북 영동 매곡(20.0ha,t+1h)=21.2%; 경북 예천 감천(55.0ha,t+1h)=15.1%; 경남 거창 신원(0.1ha,t+2h)=34.8%"
2021-02-21 16:00:00,685628.2896784544,3556479.9448597133,510529.5834401034,2799979.0987756806,141474.43706904905,710390.2241066949,355427.9288356532,9523,21169.019507288933,22417.2494262721,2723.269353352026,0.298,0.3756469190120697,0.1299947202205658,2,"경남 거창 신원(0.1ha,t+1h)=30.0%; 충남 논산 벌국(3.0ha,t+3h)=8.9%"
2021-02-21 17:00:00,722995.0690649748,3490163.9136241674,539462.8114585942,2773101.663188596,146563.11045316161,685951.6758138917,339555.1583598446,9617,21970.01812079549,20742.760507824307,2788.432281855955,0.196,0.3718375265598297,0.1112532690167427,1,"충남 논산 벌국(3.0ha,t+2h)=7.2%"
2021-02-21 18:00:00,629020.682098031,3826987.8142698407,462446.40774929547,3012247.0324171646,129908.9209689723,748423.6419184437,367622.2158981323,9544,23281.14292576909,20854.11374420879,2743.9117136278987,0.401,0.358364075422287,0.08964696526527405,1,"충남 논산 벌국(3.0ha,t+1h)=4.8%"
