T,top1pct_인구,top5pct_인구,top1pct_주간인구,top5pct_주간인구,top1pct_고령,top5pct_고령,top5pct_노후주택,wui_top5pct_격자,top10_인구,top10_주간인구,top10_고령,top10_평균위험상위%,max_prob,mean_prob,발화건수,발화_위험상위%
2024-03-20 06:00:00,1779057.1233623624,5541806.378745429,1442727.6183543578,4406575.491730394,328960.4892272423,1076432.453066494,546907.6563926637,4654,24088.18826213479,32735.642215310498,4202.422501002132,0.783,0.2851468026638031,0.02038590796291828,2,"충남 서산 인지(0.09ha,t+2h)=73.6%; 경기 남양주 별내(0.38ha,t+3h)=9.9%"
2024-03-20 07:00:00,2080423.8620267808,6583409.143058859,1662623.2656146733,5313551.306242213,393960.7903404223,1251885.2664989051,665228.953669745,4541,23139.066868513823,40497.76693910974,4838.039532183262,0.642,0.28238022327423096,0.019753947854042053,3,"충남 서산 인지(0.09ha,t+1h)=46.7%; 경기 남양주 별내(0.38ha,t+2h)=20.5%; 대구 달성 하빈(0.03ha,t+3h)=8.7%"
2024-03-20 08:00:00,2402938.0327251554,7701764.240060307,1925153.8831489068,6638414.335757749,443476.400437043,1420583.0191737819,766670.3881734491,4571,23673.678748875856,41458.49763032118,4816.079400459256,0.613,0.2853530943393707,0.01959504373371601,2,"경기 남양주 별내(0.38ha,t+1h)=23.7%; 대구 달성 하빈(0.03ha,t+2h)=6.5%"
2024-03-20 09:00:00,1748170.096528113,8676751.557334065,1481154.3924189059,7219965.202217193,356295.6268551802,1670941.7800112143,842616.0895356118,4908,28039.479113668203,40942.91494864742,5381.304349127711,0.325,0.30607253313064575,0.026518650352954865,1,"대구 달성 하빈(0.03ha,t+1h)=6.9%"
2024-03-20 10:00:00,1356011.3725623786,9054678.245645389,1100573.545431742,6995185.273500742,269087.9347332278,1736651.2937407957,841759.4477524534,5600,30577.871887773275,37208.573350092745,5997.766946872293,0.689,0.32028818130493164,0.043498020619153976,3,"전북 완주 구이(0.4ha,t+3h)=59.6%; 전북 전주 덕진(0.2ha,t+3h)=7.0%; 광주 동 nan(1.15ha,t+3h)=6.8%"
2024-03-20 11:00:00,995719.4486112297,7296317.186384186,807771.322635023,5470277.207831132,198417.60220424915,1359030.3128691018,620498.8170317688,6625,29242.070158451796,31445.43613459246,5910.743834164655,0.487,0.33815857768058777,0.06477418541908264,4,"전북 완주 구이(0.4ha,t+2h)=47.8%; 전북 전주 덕진(0.2ha,t+2h)=9.4%; 광주 동 nan(1.15ha,t+2h)=1.2%; 전북 순창 적성(0.2ha,t+3h)=47.2%"
2024-03-20 12:00:00,1007568.3709093928,5270171.3260193765,832051.5789272406,4234692.613511035,199685.10561551608,1015809.8533723047,524421.2590189625,6648,27751.239755392075,32708.254972631927,5708.250661401565,0.467,0.34960469603538513,0.08207708597183228,4,"전북 완주 구이(0.4ha,t+1h)=47.0%; 전북 전주 덕진(0.2ha,t+1h)=12.9%; 광주 동 nan(1.15ha,t+1h)=1.0%; 전북 순창 적성(0.2ha,t+2h)=50.7%"
2024-03-20 13:00:00,1070760.8761017025,4909641.857488498,861145.4842335907,4037359.990106128,205978.02169890812,930909.5036849675,487390.3988682331,6213,23445.411950081587,32311.863130842085,4529.525119639028,0.428,0.3575436770915985,0.09009256958961487,3,"전북 순창 적성(0.2ha,t+1h)=30.5%; 대전 동 nan(0.82ha,t+3h)=76.4%; 전남 해남 해남(2.0ha,t+3h)=84.5%"
2024-03-20 14:00:00,1030749.6909752488,4524149.298067957,847641.9732592741,3638689.3189484505,205187.82418181578,886632.2013159515,471701.8567555418,6108,26623.426854729652,28980.293648885814,5450.708647355,0.376,0.36072176694869995,0.08742070198059082,2,"대전 동 nan(0.82ha,t+2h)=94.4%; 전남 해남 해남(2.0ha,t+2h)=73.5%"
2024-03-20 15:00:00,963835.335564971,4217869.97452639,788169.3201593072,3419624.2886707946,192184.69983490172,831556.677232513,439310.9956485049,6121,26864.485520273447,33502.7753600956,5383.20196155227,0.353,0.3597228229045868,0.07960481196641922,2,"대전 동 nan(0.82ha,t+1h)=87.3%; 전남 해남 해남(2.0ha,t+1h)=50.6%"
2024-03-20 16:00:00,941974.8896687478,4481553.070864946,772897.1112337975,3659939.90476447,192436.42131858916,878557.7893662818,455292.0989655688,6134,27396.152958124876,31830.164888410553,5484.405779829603,0.277,0.3609391450881958,0.0695989802479744,0,
2024-03-20 17:00:00,853018.7196074724,3801174.308867678,686424.6776038228,3059871.318639322,169415.7117498793,731554.63500242,371024.59927298385,6106,28557.842889010906,31679.610813658863,5192.092607695251,0.364,0.3501553535461426,0.060283906757831573,0,
2024-03-20 18:00:00,779614.341824472,3442017.9595640153,624202.0294288527,2781002.915196603,158108.564166312,681454.6759012945,345109.7416617182,6169,26780.32084235549,31814.734961936694,5240.250124556873,0.437,0.33982589840888977,0.04902864620089531,0,
