date,hour,top1_pop,top5_pop,top1_pop_day,top5_pop_day,top1_pop_old,top5_pop_old,top5_old_house,wui_top5_cells,max_prob,mean_prob,top10_pop
2023-04-15,8,66213.39541754127,896179.8808506727,61654.095136979646,787366.7173076108,18628.51200118345,207152.65697780077,110536.58683571883,1503,0.3050873279571533,0.028752900660037994,9734.415914148092
2023-04-16,8,20090.40555331111,627760.9593088031,18058.752334139233,513342.25472822925,6739.48759627012,148537.8545950529,74462.04289825927,1506,0.2042188197374344,0.015055465511977673,11662.234438300133
2023-04-17,8,815281.9579262137,3531919.7000229955,693724.5468406982,2643137.9886751026,161951.9047068869,666764.0338754235,297303.49324550276,1566,0.06012455001473427,0.010371025651693344,26849.85170286894
2023-04-18,8,1397583.542166531,4966471.698859803,1149305.1089179802,3847682.772623205,250286.98438781593,864372.8647594168,423998.14311069914,2613,0.19643062353134155,0.007895061746239662,20956.606469124556
2023-04-19,8,19650.955497264862,5856771.779182643,14672.84355726892,4860476.2988733975,4807.399649312439,1079547.7397375403,538112.3126518504,1484,0.13009783625602722,0.00782636646181345,33012.622226536274
2023-04-20,8,333360.2874637842,2031218.958005488,280618.2485905186,1647833.6783995868,87300.65679129855,456731.1213074182,239289.9486037622,2915,0.08827580511569977,0.0071530588902533054,17750.6349734962
2023-04-21,8,2666537.342737004,7334349.423718758,2250845.783210802,5845502.6107687615,552087.0919701918,1476921.6851845076,726351.4032363537,4127,0.22220705449581146,0.013275270350277424,27132.606827020645
2023-04-22,8,2373121.5502564013,8877967.726757266,2107674.5461814716,8176880.528551104,446949.1047862937,1684182.832397454,791421.0937494546,3015,0.28490394353866577,0.013194332830607891,25188.961093187332
2023-04-23,8,2747297.0104479715,11846685.522093631,2485640.696406819,10536722.586878264,547000.0895447473,2236039.0915391073,1037861.4338985862,2711,0.2963775098323822,0.017554067075252533,30861.143481105566
2023-04-24,8,9228631.159304947,21538152.550912775,8422323.26176383,17518767.20670907,1575135.9929831931,3696303.7845461024,1821021.710327157,4354,0.4030151069164276,0.022589482367038727,39352.17025154829
2023-04-25,8,9144793.170687377,23237400.00494004,7748199.014712612,18670774.446492143,1504238.4415695546,3790648.734847352,1745463.6253576698,3782,0.3856062591075897,0.023439088836312294,42768.72672948241
2023-04-26,8,2837639.4712037146,14635369.24093555,2566103.852683807,12397630.1983075,478006.69103970984,2456522.660798787,1118001.1657908084,3486,0.23728047311306,0.011041968129575253,37550.525479108095
2023-04-27,8,7212198.920263618,18900017.462363943,6205392.634528437,15539391.44057,1214885.3632283325,3106878.3575146096,1459027.9225622958,3199,0.06338953971862793,0.008704407140612602,49291.859009981155
2023-04-28,8,1530746.854925938,14477647.82216946,1628815.8490997518,12455418.077582777,273546.433752269,2509790.8676834847,1222898.8315534522,2070,0.17556755244731903,0.009365754202008247,31607.99603152275
2023-04-29,8,3654490.352043271,13221337.469191015,3159219.075060732,11492419.029724408,615287.2435071955,2201581.4652199997,933760.9395031097,3854,0.17427875101566315,0.005643865559250116,36579.642924934626
2023-04-30,8,366146.326589942,2814007.803273283,303072.798897351,2344620.009610665,87993.79858674287,574967.4707749293,306466.37791992695,2612,0.2759903371334076,0.005626858677715063,21440.62339529395
2023-05-01,8,646422.1587061137,4769838.3796774,567774.5106390289,3920125.7287196005,134363.89132398955,957478.4189118416,477689.792945657,2597,0.1815347820520401,0.00552980275824666,22577.02860507369
2023-05-02,8,1138448.7336050943,4426473.981436782,905380.08873907,3488564.346358626,227300.12741415546,835943.5581970718,430951.7355325573,2324,0.24298249185085297,0.011395012028515339,20906.06603220105
2023-05-03,8,829355.8229250312,3564516.1490384936,681035.3045875956,2795749.5412265686,163982.53356290964,668637.7060176467,350583.5028644636,2596,0.2328253537416458,0.0142314238473773,20786.60179746151
2023-05-04,8,2834028.900222689,10233690.937605247,2225121.107316848,8140101.638398112,553319.4765938013,1801762.8438474303,874534.1099090413,3236,0.34028327465057373,0.017169494181871414,33089.61411958933
2023-05-05,8,1898094.4997617304,4598796.480466053,1469674.2888626577,3573635.857777993,380927.3689891133,931060.0906210754,485768.94242836477,2509,0.18839655816555023,0.006577271036803722,30594.102994024754
2023-05-06,8,663305.7558156624,6873513.918630265,606762.3716940808,5964421.202828062,132720.8351412932,1129544.0082121168,481186.6733977682,3423,0.037509627640247345,0.0015709965955466032,26048.557748913765
2023-05-07,8,295827.99803748727,4166672.996440068,280105.0688855345,3407547.7556661987,79043.0748539384,764787.8540588757,333796.3548898477,3483,0.014050918631255627,0.0005471311742439866,27482.405608028173
2023-05-08,8,175595.9730654359,8995815.390853927,175661.3007052784,7611942.505642331,41778.427757912876,1418462.0421255887,587245.4132733056,2786,0.03273429349064827,0.0006028510397300124,24305.950112849474
2023-05-09,8,453272.82661145926,7730392.71791783,486904.761540699,6424145.007784712,99093.0763574821,1242914.4824116055,500970.6423780415,2810,0.022736435756087303,0.0008083662833087146,26947.3189265728
2023-05-10,8,276980.96046231687,3049517.810373515,220286.65417952274,2589613.9350169776,58646.5908780673,546397.7164670045,294263.63456573966,587,0.10629867017269135,0.0036228946410119534,7907.253570765257
2023-05-11,8,3545479.6115786135,12401527.271133497,3487326.2005514367,10975778.886590084,613240.1649071794,2148068.6768773673,955649.6932201814,2241,0.2939021587371826,0.011219315230846405,37763.837555110455
2023-05-12,8,1424831.0101287514,10204557.93658036,1281303.9014591533,8788049.992381725,263606.15783595975,1732083.3377246624,785198.7819823188,1524,0.2937631607055664,0.013454536907374859,35723.386972516775
