fire_id,ignite_h,scan_hour,horizon,loc,damagearea,haz_top_pct,is_wui,pop
213,2021-04-09 16:00:00,14,2,경기 안성 원곡,0.06,19.022031784057617,False,6.778171062469482
204,2021-04-11 13:00:00,11,2,충남 서산 음암,0.1,49.68599319458008,False,20.221460938453674
205,2021-04-11 13:00:00,11,2,충남 부여 옥산,0.01,55.49658966064453,False,33.371636897325516
200,2021-04-12 12:00:00,11,1,인천 중 nan,0.03,13.376813888549805,True,54.53078496456146
199,2021-04-13 15:00:00,14,1,경북 봉화 재산,0.5,75.40042114257812,False,0.0
198,2021-04-16 15:00:00,14,1,전남 나주 남평,0.2,23.248825073242188,False,0.0
197,2021-04-16 16:00:00,14,2,경북 영양 수비,1.0,18.632034301757812,False,5.132366895675659
194,2021-04-17 12:00:00,11,1,강원 평창 진부,0.01,70.6159896850586,False,0.0
193,2021-04-17 15:00:00,14,1,전남 여수 nan,0.2,8.312292098999023,False,0.0
191,2021-04-18 13:00:00,11,2,경기 양평 양평,0.02,5.351922512054443,False,2198.218447625637
188,2021-04-19 13:00:00,11,2,경기 양평 옥천,0.33,96.7042007446289,False,0.0
187,2021-04-19 17:00:00,14,3,강원 횡성 공근,1.5,66.8473892211914,False,20.274667382240295
185,2021-04-20 14:00:00,11,3,전북 남원 인월,0.3,7.13532829284668,False,301.9726936221123
184,2021-04-20 15:00:00,14,1,강원 홍천 남,0.3,51.525699615478516,False,2.4860921502113342
61,2021-04-21 12:00:00,11,1,강원 평창 대관령,1.0,7.086741924285889,False,285.78957745432854
60,2021-04-21 14:00:00,11,3,충남 보령 주교,0.03,96.04643249511719,False,8.276098817586899
57,2021-04-22 13:00:00,11,2,경남 함양 서상,0.1,13.916213035583496,False,6.0546378791332245
58,2021-04-22 13:00:00,11,2,강원 철원 동송,0.02,,False,0.0
56,2021-04-22 15:00:00,14,1,충남 청양 청양,0.3,4.8684844970703125,True,352.51573383808136
54,2021-04-22 17:00:00,14,3,충남 공주 유구,0.01,51.74155044555664,False,8.311230719089508
55,2021-04-22 17:00:00,14,3,경기 화성 마도,0.06,72.89424896240234,True,25.45949998497963
50,2021-04-23 16:00:00,14,2,경북 예천 효자,2.0,85.70899200439453,False,5.192622184753418
46,2021-04-24 14:00:00,11,3,경북 봉화 명호,0.01,16.565654754638672,False,3.6407116055488586
47,2021-04-24 14:00:00,11,3,경북 청송 현서,0.3,3.401129722595215,False,3.0020105838775635
43,2021-04-25 12:00:00,11,1,강원 평창 봉평,0.09,77.40840148925781,False,0.0
42,2021-04-25 13:00:00,11,2,전북 완주 경천,0.01,10.757230758666992,False,0.6897380352020264
41,2021-04-25 14:00:00,11,3,강원 원주 신림,1.5,58.11792755126953,False,0.0
39,2021-04-25 16:00:00,14,2,충북 충주 앙성,0.03,3.167163133621216,False,2.4860921502113342
40,2021-04-25 16:00:00,14,2,경기 용인 처인,0.03,3.513673782348633,False,3116.113898307085
38,2021-04-25 17:00:00,14,3,전북 완주 구이,0.01,49.0053825378418,False,8.56546375155449
35,2021-04-26 17:00:00,14,3,경남 함양 서상,0.1,22.60543441772461,False,0.0
33,2021-04-27 12:00:00,11,1,전북 전주 완산,0.1,8.46613597869873,False,2672.5496922433376
32,2021-04-27 13:00:00,11,2,강원 인제 인제,0.17,63.826866149902344,True,189.91675660014153
31,2021-04-27 15:00:00,14,1,광주 남 nan,0.04,4.623708248138428,True,13.796299815177917
30,2021-04-29 13:00:00,11,2,강원 영월 영월,0.01,0.32222601771354675,False,710.4486036598682
