T,top1pct_인구,top5pct_인구,top1pct_주간인구,top5pct_주간인구,top1pct_고령,top5pct_고령,top5pct_노후주택,wui_top5pct_격자,top10_인구,top10_주간인구,top10_고령,top10_평균위험상위%,max_prob,mean_prob,발화건수,발화_위험상위%
2025-05-23 06:00:00,5966554.924515098,18822299.351414874,5086867.407031719,14967524.592890913,911045.44471361,2996820.4956866996,1427059.3451715813,2885,36157.49069079757,60247.716110605055,5897.5058483903085,0.199,0.13698379695415497,0.0029299960006028414,0,
2025-05-23 07:00:00,7291901.223679051,20069113.85716249,6716932.158464822,15953099.348466687,1266917.2754520809,3337497.300768818,1561073.59689609,3171,39588.39915513992,66702.66831723161,6959.717841856577,0.265,0.1498420387506485,0.0032791218254715204,0,
2025-05-23 08:00:00,5857346.59932965,19136518.931025207,5720114.337479426,15497342.932017807,1027824.0881047951,3232547.414839768,1520690.2290545427,2637,34925.42688369751,65400.213640503054,6104.69131101258,0.217,0.15117794275283813,0.00492494972422719,0,
2025-05-23 09:00:00,960550.5752224475,9802390.555644631,887124.3046254206,8845655.396619951,182850.39044001774,1762098.223403359,809101.9339865952,3106,25671.495275080204,45604.91695829056,4626.198724993921,1.13,0.18249714374542236,0.010027076117694378,0,
2025-05-23 10:00:00,566527.9736222923,3991664.53419818,460253.98133770615,3238318.3768170183,121612.18336799949,809273.9682533983,408383.43271646113,3429,20193.444324076176,23977.407027739406,3200.4492582919297,0.862,0.2614237666130066,0.01692228950560093,0,
2025-05-23 11:00:00,566421.5778713524,4124459.3305471092,439003.025034329,3226222.3800929296,124594.15482681483,837286.4805017019,432085.52050879283,3599,19998.776774466038,21333.66599920398,3184.5140479475986,0.778,0.2788463830947876,0.01795485056936741,0,
2025-05-23 12:00:00,1354274.3832547367,5235572.158233419,1109397.871610365,4112146.659354365,276011.8733505147,1014692.3937038267,525845.1464354751,2994,21982.153516173363,23207.742071824217,3740.903448075555,0.59,0.2757185101509094,0.01564641483128071,0,
2025-05-23 13:00:00,1364295.0537265837,7006106.222012736,1174077.875039808,5673784.95012388,293220.57120902167,1347764.1952167354,684264.8400369132,2336,34014.539474219084,32915.42418475838,5683.166913337722,0.887,0.2564251124858856,0.013595709577202797,0,
2025-05-23 14:00:00,1268632.0276390463,8351087.541062199,1095253.3511293724,7274457.983498387,283357.57521045266,1568100.2372849192,802521.3994886841,2308,25449.890546619892,30280.368648273838,4695.665275196968,0.705,0.27707523107528687,0.012365437112748623,0,
2025-05-23 15:00:00,1681509.9545259327,7623523.759423412,1414652.7593219243,6303681.200538347,364987.5021246422,1421207.9593399088,736452.783029201,2492,24497.571670234203,33678.244297278754,4261.838173934071,0.606,0.2711567282676697,0.011376580223441124,0,
2025-05-23 16:00:00,1845931.442674823,9842936.106051914,1673484.0297258818,8764787.89112187,379297.40971101535,1820501.4332244245,898237.2821631336,2451,25341.31498119235,42134.69007574011,4313.106822297949,0.559,0.25872373580932617,0.009154115803539753,0,
2025-05-23 17:00:00,4432500.327859677,13954675.596269295,4225038.262092341,12118600.144298587,850271.9271707215,2592326.0458944873,1315993.0880163384,1936,32017.580724418163,57906.63525956711,5783.015585613528,0.367,0.2218594253063202,0.007342529948800802,0,
2025-05-23 18:00:00,4889245.68097648,17764421.876677185,4510403.512346686,14742562.2099688,902808.3736988971,3107804.5583877796,1503580.7588328,2279,23965.5641438663,47411.04922617996,4271.901448479369,0.433,0.18667960166931152,0.005941252689808607,0,
