prow,pcol,pop_total,households,houses,low_count_only,adm_cd,adm_nm,day_idx,old_ratio,avg_age,oldage_suprt_per,old_per_health,old_house_ratio,pop_day,pop_old,old_house,pop_expo,forest_ratio,is_wui,expo_rank,T,vpd,wind,hum4d,prcp4d,ndmi,y_prob_t1,haz_rank_t1,haz_top_t1,y_prob_t2,haz_rank_t2,haz_top_t2,y_prob_t3,haz_rank_t3,haz_top_t3,score_t1,occ_h00,occ_h01,occ_h02,occ_h03,occ_h04,occ_h05,occ_h06,occ_h07,occ_h08,occ_h09,occ_h10,occ_h11,occ_P_lgbm,occ_ndvi,occ_ndmi,occ_hum4d,occ_prcp4d,occ_doy_sin,occ_doy_cos,rank
1002,1372,3536.688333630562,1512.8157863020897,1407.581302076578,False,22050620,산격2동,1.8799295430081224,0.2202759565515216,47.1,31.3,164.4,0.3545335085413929,6648.724882804259,779.0474057150793,499.0347375824715,6648.724882804259,0.41000003,True,99.88596502100972,2022-03-05 06:00:00,7.82632,2.8,42.971603,0.0,-0.0903,0.11223809,99.5043357184713,0.495664281528704,0.10597797,99.75216785923564,0.2478321407643591,0.09130006,99.75539344024342,0.2446065597565763,99.6951503697405,0.00026123226,1.232326e-05,2.8707087e-05,0.00024680048,0.00011771917,-7.458031e-05,0.0010768324,0.002786316,0.0045258105,0.0036617443,-0.004684344,0.021141835,0.0013243854,0.015057258,0.0009555444,0.03515391,0.0008556396,0.0,0.0,1
1084,1504,1699.236805230379,693.1609092354774,637.7950632572174,False,26020610,야음장생포동,2.5194093299026736,0.2440988924935675,48.4,36.4,173.15,0.4264378773435017,4281.073060811429,414.7818222410434,271.97997295557224,4281.073060811429,0.34,True,99.6665716375175,2022-03-05 06:00:00,8.100561,5.4,45.309475,0.0,-0.0346,0.11569184,99.62502620784568,0.3749737921543072,0.09294184,99.3081128738314,0.691887126168595,0.07349396,98.83314607043594,1.1668539295640556,99.6457989226816,0.0009228885,0.0004727766,-0.00012174994,0.00013697892,0.00015862286,-0.00021389127,-0.00023736805,0.00063755363,0.0009622872,-0.001001358,0.0011265725,0.01907733,0.011716664,0.0070500597,-0.0010929704,0.032069042,0.00084105134,0.0,0.0,2
1086,1519,1098.0933869183064,434.67396998405457,343.7408685386181,False,26030550,전하1동,2.264370843484559,0.1677750707842233,42.7,23.6,183.13,0.1930979453421105,2486.490648761021,184.2326957179064,66.37565544491967,2486.490648761021,0.75,True,98.94319322731386,2022-03-05 06:00:00,8.196458,5.8,42.062172,0.0,0.0159,0.13302147,99.85001048313828,0.1499895168617229,0.1072922,99.7731341357862,0.2268658642137921,0.087000936,99.64464849230968,0.3553515076903295,99.39660185522608,0.0009664595,0.0007696003,-8.121133e-06,0.00022749603,0.000145033,0.00027158856,-0.00072954595,-0.0009866804,-0.00068059564,-0.00018243492,0.0009428412,0.02857776,0.0133693665,0.006605804,-0.0032331795,0.04147435,0.0009481758,0.0,0.0,3
1078,1512,1208.5396083891392,470.20979511737823,452.9387037456036,False,26040580,양정동,4.127143009264189,0.1314024065594718,42.0,17.0,116.08,0.2961752206603465,4987.815796182116,158.80501296477453,134.14922052746545,4987.815796182116,0.31,True,99.76920311860876,2022-03-05 06:00:00,7.9412174,5.3,47.28564,0.0,-0.0048,0.10391537,98.99872589550192,1.00127410449808,0.081424996,98.3315682237263,1.6684317762737066,0.06407164,97.2289571159005,2.7710428840995007,99.38396450705534,0.0012075976,0.0007195622,-2.4594367e-05,0.00023049116,6.34864e-05,-0.00026281923,-0.00040066987,0.0005950406,0.0017061532,-0.000643827,0.0012027919,0.014074847,0.012685865,-0.00076111406,-0.002228126,0.026161268,0.00085597485,0.0,0.0,4
974,1503,2794.727737158537,1072.530631929636,1014.931875050068,False,37011590,대이동,0.908167495854063,0.1182421227197346,41.5,15.8,60.43,0.0847683725442638,2538.08089064916,330.45454006534607,86.03412329129245,2538.08089064916,0.38,True,98.9808743508063,2022-03-05 06:00:00,7.690104,6.8,46.859417,0.0,0.0087,0.11735874,99.67152833404116,0.3284716659588298,0.09316137,99.32101519786252,0.678984802137478,0.07338212,98.82105014165676,1.1789498583432303,99.32620134242372,-0.0009659827,-0.00012598187,5.993247e-05,0.00020974874,0.00021092594,-1.616776e-05,0.0006233603,0.0013721287,0.0024291202,0.0013258234,-0.0012986287,0.012451746,0.023633778,0.0061214715,-0.0027185678,0.02967102,0.0009143874,0.0,0.0,5
1086,1501,1052.3914076983929,425.9134378135204,423.5057297348976,False,26020640,선암동,2.174319352465048,0.1760117733627667,44.9,24.5,513.2,0.4386792452830189,2288.23500412655,185.2332779407326,185.78317389313904,2288.23500412655,0.65999997,True,98.77809040990616,2022-03-05 06:00:00,8.223228,5.4,44.86074,0.0,-0.0051,0.11900993,99.70781612037868,0.2921838796213194,0.0940589,99.37800046233328,0.6219995376667242,0.0759314,99.06216232198824,0.9378376780117604,99.24295326514245,0.00072318316,0.00040993094,-0.0001219213,0.0001405105,0.00017156452,-0.00019322336,-4.065782e-05,0.00085603446,0.0009178147,-0.0012577102,0.0011177137,0.020822294,0.025230527,-0.00506112,-0.0022392124,0.03370007,0.0009254515,0.0,0.0,6
1011,1375,2544.4148191809654,1153.8892753124237,669.8544736802578,False,22060520,범어2동,1.1711534406410349,0.1646165741196316,43.0,22.9,52.89,0.2729840780688238,2979.900169901824,418.8528506727926,182.8596059378824,2979.900169901824,0.49,True,99.2394362705604,2022-03-05 06:00:00,7.856629,2.6,42.64444,0.0,-0.0543,0.10697153,99.2183342024482,0.7816657975517955,0.10126411,99.64787407331744,0.3521259266825467,0.088265724,99.68577465015886,0.3142253498411378,99.2288852365043,0.0004389435,8.331239e-05,9.572506e-05,0.0002135858,-3.4570694e-06,-0.00013955683,0.00089894235,0.0027927607,0.0046790913,0.0030564517,-0.0053363517,0.019707628,0.000665687,0.012930214,-0.00044354796,0.034767173,0.0008202642,0.0,0.0,7
1083,1504,1552.0188263356686,675.7356611192226,562.9210817217827,False,26020610,야음장생포동,2.5194093299026736,0.2440988924935675,48.4,36.4,173.15,0.4264378773435017,3910.170711254681,378.8460766377032,240.05087120134488,3910.170711254681,0.35,True,99.57955799050536,2022-03-05 06:00:00,7.886367,5.3,46.513767,0.0,-0.0177,0.100812815,98.76137689301284,1.2386231069871485,0.0807156,98.25254148903572,1.7474585109642788,0.06404831,97.22438754280614,2.7756124571938585,99.1704674417591,0.00082642585,0.00044796616,-0.00011692196,0.0001397878,0.00010561198,-0.0003246069,-0.0002451539,0.00064291805,0.0013757646,-0.0007081032,0.0010961592,0.015869752,0.0050605983,0.0037362128,-0.0017476752,0.027331173,0.0007783249,0.0,0.0,8
1081,1496,2779.4875398874283,1134.136106401682,1045.1503916978836,False,26020600,옥동,0.7753620215777167,0.140337203101284,42.6,19.3,99.78,0.428213023149732,2155.109077877191,390.0655074026702,447.5470088750773,2155.109077877191,0.4,True,98.66405543091588,2022-03-05 06:00:00,8.33674,5.2,45.486813,0.0,-0.0222,0.11084688,99.4414368888196,0.5585631111804048,0.08912887,99.05167918371298,0.9483208162870228,0.07045212,98.4468827447544,1.5531172552456098,99.05274615986774,0.00052054226,0.00025230646,-0.00015889853,8.217245e-05,0.00013241917,-0.00012934953,0.00033017248,0.0012110621,0.001241453,-0.001134485,0.0014531463,0.020724952,0.009403616,0.004000284,-0.0014712289,0.030685239,0.0008101836,0.0,0.0,9
1079,1513,964.39162170887,406.3882866799832,344.6878452897072,False,26040580,양정동,4.127143009264189,0.1314024065594718,42.0,17.0,116.08,0.2961752206603465,3980.1821397287167,126.72337995833728,102.0879986376184,3980.1821397287167,0.62,True,99.59839855225157,2022-03-05 06:00:00,8.006416,5.4,46.793808,0.0,-0.0517,0.09678551,98.4146269346766,1.5853730653233953,0.07584065,97.67301210130476,2.3269878986952506,0.06045348,96.2271454145678,3.7728545854321993,99.00651274346409,0.001100108,0.0007013902,-2.8930604e-05,0.00022213906,7.228553e-05,-0.00022960454,-0.00040337443,0.0004891604,0.0015427396,-0.00068852305,0.0014099181,0.013549656,0.0061428994,-0.005880654,-0.00050766766,0.025693797,0.00080349296,0.0,0.0,10
