prow,pcol,pop_total,households,houses,low_count_only,adm_cd,adm_nm,day_idx,old_ratio,avg_age,oldage_suprt_per,old_per_health,old_house_ratio,pop_day,pop_old,old_house,pop_expo,forest_ratio,is_wui,expo_rank,T,vpd,wind,hum4d,prcp4d,ndmi,y_prob_t1,haz_rank_t1,haz_top_t1,y_prob_t2,haz_rank_t2,haz_top_t2,y_prob_t3,haz_rank_t3,haz_top_t3,score_t1,occ_h00,occ_h01,occ_h02,occ_h03,occ_h04,occ_h05,occ_h06,occ_h07,occ_h08,occ_h09,occ_h10,occ_h11,occ_P_lgbm,occ_ndvi,occ_ndmi,occ_hum4d,occ_prcp4d,occ_doy_sin,occ_doy_cos,rank
659,1468,1834.8525360226631,781.762615531683,764.4061871469021,False,32070540,정라동,0.6407993134730906,0.2433492705651587,47.6,37.2,699.0,0.2821939586645469,1175.7722454076818,446.5100262357468,215.7108079786568,1175.7722454076818,0.39,True,97.51825179419166,2023-05-17 06:00:00,14.3243265,2.1,61.722363,0.0,0.1167,0.05035743,99.5252986929677,0.4747013070323049,0.03757997,99.4713067650282,0.5286932349717972,0.028345793,99.39740197257638,0.6025980274236247,98.52177524357968,-0.00015249848,-0.00010044873,5.2683055e-05,-0.00017308444,-0.0006406233,0.00013643503,0.00039536506,0.000831902,0.00604501,0.0038316846,-0.0047685057,-0.026052661,0.025149295,0.006186962,0.0027165934,0.0025172457,0.0,0.0,0.0,1
640,1773,734.4103006124496,359.5654721558094,214.88934111595157,False,37630110,울릉읍,1.0387466307277629,0.2486522911051213,49.9,36.4,391.5,0.6155519303969549,762.8662253329455,182.61280385848647,132.2755487456537,762.8662253329455,0.56,True,96.72273386467025,2023-05-17 06:00:00,17.850662,4.8,61.917027,0.0,0.1359,0.056384638,99.73057493384653,0.2694250661534738,0.039503917,99.59746612140164,0.4025338785983479,0.027559603,99.2892844733114,0.7107155266885883,98.22665439925838,1.4401972e-05,5.3238124e-05,0.00012113154,-2.9869378e-05,-8.101761e-05,-0.0002606623,-0.00044598803,-0.00069106,-0.00022506714,-9.679422e-05,0.0023671947,-0.0028003417,0.0144521035,0.0012829266,0.0028365068,0.0024228692,0.0,0.0,0.0,2
590,1413,2679.8878031671047,1080.6384255290031,1013.7016701102256,False,32030550,교1동,0.6506510104640946,0.1935058710759645,44.8,27.7,124.07,0.1946616037525128,1743.6717070610794,518.5740237377036,197.32879283025724,1743.6717070610794,0.32999998,True,98.26493300444984,2023-05-17 06:00:00,17.502914,2.2,57.031357,0.0,0.0298,0.03602739,97.98839975409616,2.011600245903836,0.028520228,97.89778953839574,2.1022104616042583,0.021727527,97.35680111191296,2.643198888087028,98.126666379273,1.7657876e-05,-2.6952475e-05,-9.034574e-05,-5.851686e-05,-8.7842345e-06,-3.490597e-05,0.00015226007,0.0001704134,0.0015199706,0.0008680634,-0.008196477,-0.030194778,0.0028208941,0.006359298,0.0034972392,0.0072926357,0.0,0.0,0.0,3
594,1417,1082.8177596330645,452.7924062013626,426.3328137397766,False,32030620,강남동,0.6548268500948766,0.2928130929791271,50.2,46.9,1272.25,0.4928748451053283,709.0581427673108,317.0632173308866,210.1287195353112,709.0581427673108,0.34,True,96.59258524734436,2023-05-17 06:00:00,17.959585,2.3,56.572998,0.0,0.1468,0.05331656,99.65386363028894,0.3461363697110613,0.038663376,99.5466816347259,0.4533183652741002,0.02832904,99.3959318953305,0.6040681046694942,98.12322443881664,5.8934093e-06,-3.8847327e-05,-0.000114869326,-6.7576766e-05,2.1897256e-05,-1.8715858e-05,5.7976693e-05,5.177036e-05,0.0016685128,0.0008858703,-0.008992501,-0.035654437,0.024195101,0.003269866,0.0023589581,0.008955162,0.0,0.0,0.0,4
642,1773,856.3131350874901,443.39684879779816,251.24502184987068,False,37630110,울릉읍,1.0387466307277629,0.2486522911051213,49.9,36.4,391.5,0.6155519303969549,889.4923839200579,212.92422294291364,154.654358202313,889.4923839200579,0.48999998,True,96.99418669509278,2023-05-17 06:00:00,19.81193,5.1,61.212196,0.0,0.2708,0.045205884,99.21471146392965,0.7852885360703539,0.03220902,98.79213107743296,1.2078689225670305,0.022316964,97.66230989228345,2.3376901077165684,98.1044490795112,7.044524e-06,-0.00013033673,-5.0053e-05,-6.498024e-05,-0.0006182045,-0.00031698123,8.0216676e-05,-0.00012370571,-0.00022370368,0.0005440302,5.4035336e-05,-0.0012901127,0.0042457767,-0.0010482967,-0.0005810447,0.0031222403,0.0,0.0,0.0,5
759,1510,582.0462428629398,220.2812885642052,190.5271251797676,False,37620110,울진읍,0.9068806981999532,0.2154601418218655,46.2,32.4,136.81,0.3625788643533123,527.8465031122024,125.407766034133,69.08110867618151,527.8465031122024,0.42000002,True,96.09603728448008,2023-05-17 06:00:00,17.875319,2.8,63.503983,0.2,0.0489,0.108628206,99.98904124234892,0.0109587576510818,0.08313238,99.98904124234892,0.0109587576510818,0.062384713,99.99091224975275,0.0090877502472324,98.04253926341453,-0.005169697,-0.0038769692,-0.0022436455,0.0004143864,0.0011697114,0.0005905479,0.0011388883,0.004338093,0.011658236,0.0115412325,-0.0031908453,0.036698997,0.024380796,0.012970045,0.008961298,-0.00020117313,-0.00039099157,0.0,0.0,6
759,1508,667.14582285285,317.9944378733635,284.0566286742687,False,37620110,울진읍,0.9068806981999532,0.2154601418218655,46.2,32.4,136.81,0.3625788643533123,605.0216696299749,143.74333360774023,102.99292983674688,605.0216696299749,0.42000002,True,96.3112163317922,2023-05-17 06:00:00,16.717228,3.0,64.638245,0.1,0.1253,0.05783098,99.75730361104428,0.2426963889557072,0.043262992,99.72442733809105,0.2755726619089671,0.032009836,99.68112688103064,0.3188731189693499,98.03425997141824,-0.0018402636,-0.0011040419,-0.0006922819,0.00016196072,0.00059447065,0.00042149052,0.0012265444,0.003859572,0.008117218,0.0045379624,-0.004903663,0.0065269805,0.007658582,0.0039994195,0.003175903,-0.0020371974,-0.00010993332,0.0,0.0,7
756,1509,516.9105948805809,216.01533713936809,204.24736589193344,False,37620110,울진읍,0.9068806981999532,0.2154601418218655,46.2,32.4,136.81,0.3625788643533123,468.7762411922544,111.37363008219484,74.05577797225268,468.7762411922544,0.46999997,True,95.898459288273,2023-05-17 06:00:00,17.470402,2.6,64.00055,0.1,0.2264,0.059210002,99.7821612808382,0.2178387191617901,0.04476566,99.76532221420362,0.2346777857963786,0.033497553,99.73752438991794,0.2624756100820633,97.8403102845556,-0.0023054704,-0.0015491024,-0.0010227188,6.0006976e-05,0.00068457425,0.00043473765,0.0010530911,0.0038345233,0.008543078,0.0059968606,-0.0034634545,0.01442204,0.0038533919,-0.00026673079,0.00055273995,-0.0009694472,-0.00011239946,0.0,0.0,8
586,1419,1335.0633665919304,708.3954892754555,612.1539258956909,False,32030580,포남2동,0.7819144465921506,0.2538868812505253,49.2,37.7,643.4,0.4598480180735264,1043.9053334541827,338.9550744158519,281.4977695790618,1043.9053334541827,0.32,True,97.29885841069944,2023-05-17 06:00:00,18.125324,2.7,57.013927,0.0,0.1408,0.037506003,98.26530884986502,1.734691150134978,0.028455794,97.8790794643573,2.1209205356426963,0.021237474,97.08497046481168,2.91502953518831,97.78208363028224,2.0433217e-05,-2.0042062e-05,-9.307265e-05,-7.22073e-05,-4.348904e-05,3.0662864e-05,6.7625195e-05,0.00013013184,0.0013240539,0.0010960177,-0.006128721,-0.026909854,0.005760722,0.0033974163,0.0018421821,0.0076412354,0.0,0.0,0.0,9
642,1772,498.24544870853424,266.1671909093857,147.87292924523354,False,37630110,울릉읍,1.0387466307277629,0.2486522911051213,49.9,36.4,391.5,0.6155519303969549,517.5507811214324,123.88987235407625,91.02346705035583,517.5507811214324,0.5,True,96.06257049716773,2023-05-17 06:00:00,21.304592,4.9,57.959877,0.0,0.2708,0.048294608,99.41918584449256,0.5808141555074542,0.034723323,99.18343891160826,0.8165610883917367,0.02445296,98.52618073931522,1.4738192606847775,97.74087817083014,3.633648e-05,-0.00013071671,-2.6516616e-05,-4.342571e-05,-0.0007031709,-0.0003356263,7.2419643e-06,-0.00024723634,-0.0003052801,0.0001289323,-0.00016534701,-0.0035606213,0.0026634447,-0.0011377968,-0.0005517714,0.007777177,0.0,0.0,7.450581e-09,10
