fire_id,ignite_h,scan_hour,horizon,loc,damagearea,haz_top_pct,is_wui,pop
190,2021-04-19 09:00:00,8,1,경남 김해 진영,0.01,21.00836181640625,False,118.871238052845
189,2021-04-19 11:00:00,8,3,경남 양산 원동,0.08,7.421322345733643,True,22.735385537147522
186,2021-04-20 11:00:00,8,3,경북 구미 nan,0.2,9.566251754760742,False,2490.398353636265
181,2021-04-21 09:00:00,8,1,경기 양평 양서,0.01,62.469234466552734,False,321.91376715898514
53,2021-04-23 09:00:00,8,1,부산 영도 nan,0.03,,False,950.5018459558487
51,2021-04-23 10:00:00,8,2,전남 고흥 포두,1.5,48.272865295410156,False,25.614402323961258
52,2021-04-23 10:00:00,8,2,전북 남원 송동,0.1,18.20111656188965,False,57.62913340330124
48,2021-04-24 09:00:00,8,1,경북 안동 풍산,0.1,56.97055435180664,True,26.9373137652874
45,2021-04-25 11:00:00,8,3,충남 홍성 갈산,0.05,58.27225112915039,True,10.495105266571045
19,2021-05-07 11:00:00,8,3,강원 삼척 도계,0.2,1.3620997667312622,False,941.832331508398
6,2021-05-14 11:00:00,8,3,강원 횡성 안흥,0.1,38.153526306152344,False,5.887669920921326
5325,2022-02-09 11:00:00,8,3,강원 춘천 신북,0.05,22.554912567138672,False,6.020241975784302
5310,2022-02-12 11:00:00,8,3,경기 연천 중,0.05,,False,0.0
5300,2022-02-13 09:00:00,8,1,강원 화천 사내,0.04,75.62168884277344,True,23.33739784359932
5299,2022-02-13 11:00:00,8,3,전북 순창 순창,0.01,38.4084587097168,False,997.6777210235596
5280,2022-02-18 09:00:00,8,1,경기 평택 nan,0.16,39.14897918701172,True,1099.668208360672
4487,2022-02-21 10:00:00,8,2,울산 울주 온양,0.3,35.500572204589844,False,1.6179401576519012
4488,2022-02-21 10:00:00,8,2,전북 완주 소양,0.5,44.530067443847656,False,0.4310862720012665
4482,2022-02-22 10:00:00,8,2,경북 영주 순흥,0.03,64.22990417480469,False,4.9001752734184265
4474,2022-02-23 09:00:00,8,1,경북 영천 북안,0.1,27.834321975708008,False,5.311249494552612
4469,2022-02-24 11:00:00,8,3,인천 강화 교동,0.14,,False,16.570420145988464
4445,2022-02-26 11:00:00,8,3,충북 청주 서원 현도,0.5,27.343788146972656,True,19.466450929641724
4322,2022-02-27 09:00:00,8,1,충북 단양 적성,0.1,47.72887420654297,False,0.0
4312,2022-02-28 11:00:00,8,3,전북 정읍 덕천,0.09,68.55435180664062,True,19.313805788755417
4294,2022-03-04 11:00:00,8,3,경북 울진 북,16301.98,56.09580993652344,False,5.462870836257935
4284,2022-03-05 11:00:00,8,3,충남 당진 nan,0.1,31.96174430847168,False,1426.404268682003
4275,2022-03-06 10:00:00,8,2,경남 함양 서하,0.01,72.73907470703125,False,2.4860921502113342
4265,2022-03-08 10:00:00,8,2,울산 울주 상북,0.2,69.32782745361328,False,0.0
4241,2022-03-12 11:00:00,8,3,경기 의정부 nan,0.1,,False,213.5307271182537
4242,2022-03-12 11:00:00,8,3,강원 춘천 동산,0.05,12.299928665161133,False,1.4851233959197998
4230,2022-03-28 10:00:00,8,2,경남 창원 마산합포 구산,0.02,94.92536163330078,True,67.94884231686592
4229,2022-03-28 11:00:00,8,3,경기 양평 청운,0.3,56.34925842285156,True,15.238947451114655
4227,2022-03-29 11:00:00,8,3,강원 삼척 가곡,0.1,37.00763702392578,False,8.10011774301529
4219,2022-04-02 11:00:00,8,3,경기 연천 신서,0.5,,False,3.0708291232585907
4207,2022-04-04 11:00:00,8,3,울산 중 nan,0.02,62.080718994140625,False,1460.860129803419
4915,2022-04-05 11:00:00,8,3,충남 청양 청남,0.02,15.487137794494629,False,3.69174861907959
4896,2022-04-08 10:00:00,8,2,경남 창원 의창,0.05,85.57521057128906,False,1157.2041907012463
4895,2022-04-08 11:00:00,8,3,전남 보성 보성,0.1,91.65015411376953,False,640.5920456051826
4891,2022-04-09 09:00:00,8,1,경북 봉화 석포,3.0,58.15144729614258,False,2.4860921502113342
4888,2022-04-09 10:00:00,8,2,경기 포천 관인,1.0,,False,16.633955776691437
4889,2022-04-09 10:00:00,8,2,전남 장흥 부산,0.12,96.21024322509766,False,15.932170987129211
4890,2022-04-09 10:00:00,8,2,충남 서산 운산,40.0,0.020053744316101074,False,196.20172157883644
4886,2022-04-09 11:00:00,8,3,경기 동두천 nan,0.2,,False,47.01079571247101
4887,2022-04-09 11:00:00,8,3,전북 남원 아영,0.2,86.37361145019531,False,39.33535170555115
4871,2022-04-10 10:00:00,8,2,경기 양평 개군,0.05,43.93294143676758,True,39.326357424259186
4869,2022-04-10 11:00:00,8,3,경기 파주 광탄,0.08,,False,24.054752469062805
4870,2022-04-10 11:00:00,8,3,부산 기장 기장,2.0,72.41888427734375,False,1331.8569580316544
4851,2022-04-11 09:00:00,8,1,대구 달성 유가,0.01,92.94750213623047,False,8.30819708108902
4850,2022-04-11 11:00:00,8,3,강원 정선 남,3.5,20.935039520263672,False,4.1040323078632355
4829,2022-04-17 09:00:00,8,1,경북 군위 부계,0.1,40.8174934387207,True,29.354587376117706
4822,2022-04-18 11:00:00,8,3,경북 포항 남 호미곶,0.2,59.39965057373047,False,3.9659937024116516
4823,2022-04-18 11:00:00,8,3,경기 가평 상,0.46,38.31171417236328,True,26.5147887468338
4816,2022-04-19 09:00:00,8,1,전북 남원 대산,0.01,51.38688278198242,True,19.0141558945179
4808,2022-04-20 10:00:00,8,2,충남 예산 삽교,0.5,95.82918548583984,False,47.917222648859024
4809,2022-04-20 10:00:00,8,2,전북 남원 운봉,0.15,26.67493438720703,True,16.09789326786995
4807,2022-04-20 11:00:00,8,3,경기 남양주 화도,0.5,58.60225296020508,True,60.36391827464104
4796,2022-04-21 11:00:00,8,3,경기 시흥 nan,0.4,57.970489501953125,True,66.15417757630348
4797,2022-04-21 11:00:00,8,3,강원 양구 양구,0.01,28.39589500427246,True,582.6293315291405
4792,2022-04-22 09:00:00,8,1,충남 서산 해미,0.06,12.984993934631348,False,0.0
4786,2022-04-23 10:00:00,8,2,전북 순창 풍산,0.6,72.35358428955078,False,9.83318293094635
4785,2022-04-23 11:00:00,8,3,충북 영동 학산,0.2,6.206632614135742,False,0.0
4780,2022-04-24 09:00:00,8,1,강원 강릉 주문진,0.01,5.9248046875,False,816.6412317752838
4757,2022-05-03 11:00:00,8,3,경북 성주 수륜,0.5,7.613126277923584,True,46.45501482486725
4741,2022-05-09 11:00:00,8,3,강원 평창 대관령,0.05,48.427879333496094,False,0.0
4742,2022-05-09 11:00:00,8,3,전북 부안 위도,0.1,95.27348327636719,False,3.052818775177002
4739,2022-05-12 09:00:00,8,1,경기 파주 광탄,0.03,,False,104.66530850529671
4729,2022-05-15 11:00:00,8,3,경북 경주 nan,0.05,97.04279327392578,False,0.0
4730,2022-05-15 11:00:00,8,3,경기 가평 가평,0.04,6.158013343811035,False,1480.8058604002
4717,2022-05-17 09:00:00,8,1,강원 횡성 갑천,0.03,78.61825561523438,False,4.022252559661865
4716,2022-05-17 11:00:00,8,3,경기 가평 설악,0.08,32.829341888427734,False,4.156630039215088
4701,2022-05-20 09:00:00,8,1,경북 포항 북 송라,0.1,0.21950672566890717,False,8.877165108919144
4700,2022-05-20 11:00:00,8,3,강원 정선 임계,2.0,63.33997344970703,False,3.9302127063274384
4698,2022-05-21 11:00:00,8,3,전북 무주 적상,0.2,3.3761842250823975,False,0.0
4667,2022-05-27 10:00:00,8,2,전북 진안 진안,0.01,11.846957206726074,False,598.239517301321
4668,2022-05-27 10:00:00,8,2,경남 창녕 남지,0.1,3.276886224746704,True,15.86674216389656
4669,2022-05-27 10:00:00,8,2,부산 사하 nan,0.01,25.560245513916016,True,1350.9165514707565
4654,2022-05-31 09:00:00,8,1,경남 밀양 부북,763.0,18.893329620361328,False,9.695349484682083
4648,2022-06-01 10:00:00,8,2,경기 고양 일산동,1.0,,False,106.14953139424324
4634,2022-06-04 11:00:00,8,3,강원 강릉 왕산,0.06,56.32856369018555,False,2.775593250989914
4629,2022-06-14 10:00:00,8,2,경기 오산 nan,0.01,6.917799472808838,False,3.772613912820816
4627,2022-06-21 09:00:00,8,1,충남 공주 신풍,0.01,58.547000885009766,True,15.33705461025238
4387,2023-02-04 10:00:00,8,2,부산 기장 일광,0.5,13.093612670898438,False,5.724133938550949
4386,2023-02-04 11:00:00,8,3,전남 순천 nan,0.1,61.35297393798828,True,24.551222056150436
5218,2023-02-06 11:00:00,8,3,전남 진도 조도,0.1,80.49101257324219,False,0.0
5213,2023-02-07 09:00:00,8,1,경기 양평 양서,0.01,85.90752410888672,True,64.49523928761482
4435,2023-02-17 11:00:00,8,3,세종 연서 nan,0.5,15.208125114440918,True,38.07156988978386
4376,2023-02-20 11:00:00,8,3,경북 군위 소보,0.1,19.070018768310547,False,1.1546194553375244
4373,2023-02-21 11:00:00,8,3,경기 시흥 nan,0.07,13.835296630859375,True,434.7430150806904
4371,2023-02-22 11:00:00,8,3,충북 청주 상당 문의,2.1,35.27048110961914,False,0.0
5209,2023-02-25 10:00:00,8,2,경북 안동 일직,0.3,62.106895446777344,False,0.0
5118,2023-02-26 11:00:00,8,3,강원 홍천 서석,0.2,53.11437225341797,True,16.04234367609024
5119,2023-02-26 11:00:00,8,3,전북 군산 nan,0.02,57.11479187011719,True,20.597560107707977
5120,2023-02-26 11:00:00,8,3,세종 금남 nan,0.03,15.21721076965332,False,67.78787258267403
4062,2023-02-27 10:00:00,8,2,충남 홍성 홍동,0.01,58.043373107910156,False,26.18180963397026
4060,2023-02-27 11:00:00,8,3,경북 상주 함창,0.2,13.88794231414795,False,1.3592883944511414
4061,2023-02-27 11:00:00,8,3,경북 포항 구룡포,0.1,87.44857025146484,False,3.7636007964611053
5133,2023-03-02 09:00:00,8,1,전남 여수 nan,0.02,6.356226921081543,False,3717.928701341152
5134,2023-03-02 09:00:00,8,1,광주 광산 nan,0.3,31.428754806518555,False,862.4747361540794
5132,2023-03-02 11:00:00,8,3,전남 담양 용,0.5,59.94804382324219,True,20.38798499107361
4049,2023-03-03 10:00:00,8,2,충남 홍성 홍동,0.03,53.26399230957031,False,14.884219944477081
4050,2023-03-03 10:00:00,8,2,충남 부여 충화,0.09,32.667579650878906,False,9.000968754291534
4048,2023-03-03 11:00:00,8,3,충남 태안 태안,0.1,77.67376708984375,False,1347.377712637186
5242,2023-03-04 10:00:00,8,2,대전 서 nan,0.01,50.97246170043945,False,24.05584254860878
5103,2023-03-05 11:00:00,8,3,광주 광산 nan,0.05,34.50676345825195,False,862.4747361540794
5093,2023-03-06 09:00:00,8,1,경남 합천 가야,0.02,7.648036479949951,False,0.6897380352020264
5092,2023-03-06 10:00:00,8,2,경북 청송 파천,3.0,79.08055114746094,False,0.0
5091,2023-03-06 11:00:00,8,3,전남 무안 몽탄,0.26,51.80565643310547,True,10.034571528434753
5226,2023-03-08 10:00:00,8,2,전남 화순 백아,2.0,29.226377487182617,False,5.692771673202515
5227,2023-03-08 10:00:00,8,2,대구 동 nan,0.3,0.0136710898950696,False,56.5729455947876
4416,2023-03-09 10:00:00,8,2,충북 보은 산외,1.0,15.215118408203125,True,14.506853014230728
5162,2023-03-11 11:00:00,8,3,충북 괴산 청천,0.3,17.042621612548828,True,11.796372890472412
5163,2023-03-11 11:00:00,8,3,충남 천안 동남,1.3,56.584102630615234,False,524.0182716846466
5122,2023-03-13 09:00:00,8,1,전남 화순 이양,0.03,90.859130859375,False,2.9171784222126007
5197,2023-03-16 11:00:00,8,3,경남 밀양 무안,0.2,24.66983413696289,False,4.138428211212158
4361,2023-03-18 11:00:00,8,3,전북 완주 용진,0.7,7.302631378173828,True,50.737804502248764
5269,2023-03-21 10:00:00,8,2,경기 파주 탄현,0.01,,False,15.44580465555191
5268,2023-03-21 11:00:00,8,3,전남 영광 염산,0.1,96.19696807861328,False,72.7661241889
4345,2023-03-22 11:00:00,8,3,전북 무주 무풍,0.1,72.08085632324219,False,9.37503856420517
4346,2023-03-22 11:00:00,8,3,전북 완주 소양,0.2,41.62246322631836,True,19.795929074287415
4335,2023-03-24 11:00:00,8,3,경기 남양주 nan,0.01,16.698068618774414,True,939.1995981633663
5185,2023-03-30 10:00:00,8,2,경기 여주 가남,0.02,33.455047607421875,False,41.19038361310959
5184,2023-03-30 11:00:00,8,3,경북 경주 산내,0.7,37.67522430419922,False,6.463839590549469
5077,2023-03-31 09:00:00,8,1,세종 부강 nan,0.01,36.26876449584961,False,19.037819147109985
5076,2023-03-31 11:00:00,8,3,전북 순창 팔덕,0.1,39.770538330078125,False,29.125690191984177
4182,2023-04-01 11:00:00,8,3,경남 산청 삼장,0.1,26.984651565551758,False,1.1546194553375244
4171,2023-04-02 09:00:00,8,1,충남 천안 목천,1.1,72.46749877929688,False,45.84929645061493
4172,2023-04-02 09:00:00,8,1,충남 천안 동남 북,1.2,24.308198928833008,False,4.156630039215088
4170,2023-04-02 10:00:00,8,2,경기 화성 송산,0.19,79.7025375366211,False,87.35272693634033
4162,2023-04-02 11:00:00,8,3,경기 남양주 와부,3.86,51.8912239074707,True,13.377861052751541
4163,2023-04-02 11:00:00,8,3,서울 종로 nan,6.0,33.70779037475586,True,534.291251629591
4164,2023-04-02 11:00:00,8,3,경북 군위 소보,35.0,20.965473175048828,False,5.482123285531998
4165,2023-04-02 11:00:00,8,3,충북 옥천 군북,25.0,74.50601196289062,False,80.18419894576073
4166,2023-04-02 11:00:00,8,3,충남 당진 대호지,68.0,49.77946853637695,False,8.487079679965973
4167,2023-04-02 11:00:00,8,3,경북 포항 북 송라,0.1,23.79629898071289,False,0.0
4168,2023-04-02 11:00:00,8,3,경기 양평 지평,3.0,42.1629753112793,False,8.817583620548248
4169,2023-04-02 11:00:00,8,3,충남 홍성 서부,1454.0,10.851759910583496,False,7.3324602246284485
4186,2023-04-04 11:00:00,8,3,경기 화성 남양,0.09,21.909616470336914,False,555.2082707285881
4393,2023-04-12 11:00:00,8,3,충남 금산 남일,0.01,5.526477813720703,False,1.1208243072032928
3957,2023-04-13 10:00:00,8,2,충북 영동 영동,0.01,0.27212703227996826,False,2221.5408229529858
3971,2023-04-17 11:00:00,8,3,경북 안동 일직,1.2,11.986879348754883,False,5.1258350014686584
3949,2023-04-22 10:00:00,8,2,충남 태안 안면,0.01,15.76195240020752,True,29.402250349521637
4409,2023-04-23 09:00:00,8,1,강원 원주 소초,0.1,15.32254409790039,False,21.890331476926804
4408,2023-04-23 10:00:00,8,2,경남 거제 거제,0.01,43.00871658325195,False,2214.575823098421
4200,2023-04-24 10:00:00,8,2,전북 군산 nan,0.01,3.798206329345703,True,604.805837392807
3982,2023-04-26 11:00:00,8,3,세종 nan nan,0.1,0.002139683812856674,False,384.7236293256283
4197,2023-04-27 11:00:00,8,3,전북 진안 동향,1.0,13.297600746154785,False,5.197931885719299
4097,2023-04-28 11:00:00,8,3,전북 정읍 옹동,0.3,38.49077224731445,False,21.890306025743484
4194,2023-05-02 11:00:00,8,3,충남 서산 지곡,0.1,83.7676010131836,False,2.5139078497886658
3966,2023-05-04 11:00:00,8,3,부산 연제 nan,0.01,60.0952262878418,True,216.14853447675705
3979,2023-05-12 09:00:00,8,1,부산 연제 nan,0.01,40.91041564941406,True,1151.5460263192654
4094,2023-05-17 10:00:00,8,2,충남 당진 nan,0.5,37.34878158569336,True,47.734194844961166
4093,2023-05-17 11:00:00,8,3,강원 평창 대화,0.3,20.106914520263672,True,52.56916406750679
3976,2023-05-24 11:00:00,8,3,경북 문경 nan,0.02,63.16730499267578,False,0.0
5037,2024-02-01 10:00:00,8,2,충남 보령 청소,0.01,82.14608764648438,False,8.194632768630981
5026,2024-03-11 11:00:00,8,3,충북 괴산 감물,0.3,39.858856201171875,True,13.288028180599213
5024,2024-03-14 11:00:00,8,3,충남 천안 동남 수신,0.04,7.176851749420166,False,16.766527831554413
5025,2024-03-14 11:00:00,8,3,충남 천안 동남 수신,0.03,5.491103649139404,False,125.31122455000877
3885,2024-03-17 10:00:00,8,2,경기 동두천 nan,0.1,,False,16.258281022310257
3880,2024-03-18 11:00:00,8,3,전북 전주 완산 nan,0.03,46.70759582519531,True,1141.4184250831604
3868,2024-03-20 09:00:00,8,1,경기 남양주 별내,0.38,23.726533889770508,False,3.3415276408195496
3867,2024-03-20 10:00:00,8,2,대구 달성 하빈,0.03,6.466640472412109,True,12.618477821350098
5164,2024-03-21 10:00:00,8,2,경기 군포시 nan,0.8,39.241214752197266,True,42.72542640566826
5248,2024-03-22 11:00:00,8,3,충남 보령 주교,0.9,67.26911926269531,True,20.564769238233566
3939,2024-03-24 10:00:00,8,2,경기 안성 고삼,1.5,35.649085998535156,True,35.15550035238266
5038,2024-03-28 10:00:00,8,2,강원 인제 북,0.01,,False,2.4860921502113342
5045,2024-04-01 11:00:00,8,3,경기 광주 도척,0.05,6.973357200622559,False,29.345478534698486
5465,2024-04-02 11:00:00,8,3,경기 양평 서종,0.06,7.516332626342773,False,7.669031471014023
5064,2024-04-07 09:00:00,8,1,경기 동두천 nan,0.1,,False,84.16118487715721
5065,2024-04-07 09:00:00,8,1,강원 철원 갈말,0.1,,False,15.802693635225296
5061,2024-04-07 10:00:00,8,2,충북 제천 청풍,0.05,25.599992752075195,False,0.0
5062,2024-04-07 10:00:00,8,2,경기 남양주 화도,0.09,5.033981800079346,False,3.3415276408195496
5059,2024-04-07 11:00:00,8,3,강원 동해 nan,0.68,2.7241432666778564,False,1073.8337325751781
5060,2024-04-07 11:00:00,8,3,강원 철원 갈말,0.2,,False,1.1546194553375244
3927,2024-04-13 11:00:00,8,3,경기 파주 탄현,0.33,,False,9.138428211212158
3928,2024-04-13 11:00:00,8,3,경북 영천 임고,0.05,39.91879653930664,False,0.0
3860,2024-04-14 11:00:00,8,3,경기 김포 월곶,0.3,,False,32.135902762413025
5046,2024-04-19 11:00:00,8,3,경기 연천 백학,0.05,,False,0.0
5468,2024-04-27 11:00:00,8,3,강원 철원 갈말,0.8,43.12052917480469,False,0.0
5470,2024-05-02 11:00:00,8,3,경북 문경 마성,0.5,29.4786434173584,True,17.062112987041473
5483,2024-05-03 11:00:00,8,3,경북 봉화 재산,0.02,51.29846954345703,False,0.0
5479,2024-05-04 10:00:00,8,2,강원 홍천 내촌,0.5,45.67021560668945,True,12.271740347146988
5478,2024-05-04 11:00:00,8,3,인천 강화 양도,0.06,,False,49.99467346072197
5481,2024-05-20 11:00:00,8,3,전남 보성 겸백,0.03,55.44844055175781,False,0.0
5466,2024-05-25 10:00:00,8,2,경기 군포 nan,0.01,8.379510879516602,False,1.9162096679210663
5472,2024-05-28 11:00:00,8,3,경북 포항 북,0.3,51.61531448364258,True,258.95039343833923
3931,2024-06-02 09:00:00,8,1,경기 과천 nan,0.05,22.47403907775879,False,1598.0678956508636
3896,2024-06-13 11:00:00,8,3,충남 보령 주교,0.01,57.92485809326172,True,13.841738194227219
3906,2024-06-17 10:00:00,8,2,경북 영천 신녕,0.01,72.80103302001953,False,2.639742851257324
5793,2025-02-05 11:00:00,8,3,강원 강릉 연곡,0.2,48.24235534667969,True,23.14139676094055
5762,2025-02-06 10:00:00,8,2,강원 고성 거진,0.06,,False,54.83968326449394
5763,2025-02-06 10:00:00,8,2,인천 옹진 영흥,0.02,53.98284912109375,False,35.95981705188751
5686,2025-02-16 11:00:00,8,3,전북 남원 대산,0.02,74.4633560180664,False,5.337035834789276
5790,2025-02-18 10:00:00,8,2,충남 공주 이인,0.01,66.19942474365234,False,6.139626890420914
5789,2025-02-18 11:00:00,8,3,경기 화성 서신,0.03,74.53917694091797,False,66.81417191028595
5786,2025-02-19 10:00:00,8,2,강원 고성 죽왕,0.06,,False,19.584038376808167
5778,2025-02-21 11:00:00,8,3,충북 단양 영춘,3.0,30.530868530273438,True,10.381540954113007
5783,2025-02-24 11:00:00,8,3,경북 경주 양남,0.35,9.782546997070312,True,31.61426219344139
5684,2025-02-25 10:00:00,8,2,경기 화성 남양,0.04,13.101913452148438,False,31.038195103406906
5541,2025-02-27 11:00:00,8,3,경기 의정부 nan,0.01,,False,3.9777474403381348
5797,2025-03-01 10:00:00,8,2,경기 고양 일산동,0.16,,False,361.60087564587593
5679,2025-03-09 11:00:00,8,3,경남 거제 nan,0.03,75.89289093017578,False,0.0
5737,2025-03-10 10:00:00,8,2,강원 화천 사내,0.04,18.280895233154297,False,8.380049258470535
5675,2025-03-11 11:00:00,8,3,강원 삼척 nan,0.2,75.96257781982422,False,1.1208243072032928
5676,2025-03-11 11:00:00,8,3,전북 익산 웅포,0.08,49.9636344909668,False,1.6179401576519012
5671,2025-03-12 09:00:00,8,1,광주 광산 nan,0.1,20.317638397216797,True,20.01536464691162
5670,2025-03-12 11:00:00,8,3,경북 청송 안덕,0.2,36.08503341674805,True,78.25648421049118
5661,2025-03-14 10:00:00,8,2,경북 청도 운문,48.34,10.61447811126709,False,0.0
5659,2025-03-14 11:00:00,8,3,강원 춘천 신북,1.0,48.030757904052734,False,0.6897380352020264
5660,2025-03-14 11:00:00,8,3,경기 양주 백석,0.16,,False,235.52440786361694
5723,2025-03-18 11:00:00,8,3,울산 울주 온양,0.2,93.2387466430664,False,0.4310862720012665
5514,2025-03-22 10:00:00,8,2,광주 광산 nan,0.01,19.786508560180664,False,29.370822250843048
5515,2025-03-22 10:00:00,8,2,대구 북 nan,0.15,14.50753116607666,False,5.197931885719299
5513,2025-03-22 11:00:00,8,3,경기 여주 점동,0.02,52.59398651123047,False,0.6897380352020264
5532,2025-03-23 10:00:00,8,2,인천 서 nan,0.1,72.75476837158203,False,3430.6599721610546
5527,2025-03-23 11:00:00,8,3,경기 오산 nan,0.01,0.7990429997444153,False,2122.5850562751293
5528,2025-03-23 11:00:00,8,3,충북 옥천 청성,34.14,51.29213333129883,False,1.847391128540039
5529,2025-03-23 11:00:00,8,3,경기 가평 가평,0.03,0.23358303308486938,False,1480.8058604002
5530,2025-03-23 11:00:00,8,3,경북 경산 남천,1.1,13.954763412475586,False,0.0
5531,2025-03-23 11:00:00,8,3,충북 옥천 동이,0.01,21.09781265258789,True,27.358177483081818
5444,2025-03-25 10:00:00,8,2,경기 포천 nan,0.03,6.6402387619018555,False,1.4851233959197998
5443,2025-03-25 11:00:00,8,3,울산 울주 언양,63.0,64.0303726196289,False,0.0
5564,2025-03-26 09:00:00,8,1,충남 금산 진산,0.13,8.17270565032959,False,1.1546194553375244
5562,2025-03-26 10:00:00,8,2,전북 완주 운주,0.01,35.21324920654297,False,5.431687027215958
5563,2025-03-26 10:00:00,8,2,충북 영동 매곡,0.33,48.514251708984375,False,4.122834891080856
5639,2025-03-30 11:00:00,8,3,전남 순천 송광,0.7,0.00026894372422248125,False,21.20286950469017
5702,2025-04-02 10:00:00,8,2,충남 공주 탄천,0.05,69.20191192626953,False,0.6897380352020264
5701,2025-04-02 11:00:00,8,3,전북 무주 무주,0.03,1.9571034908294678,False,874.7059032022953
5359,2025-04-03 11:00:00,8,3,경기 용인 수지,0.1,43.92200469970703,False,3898.7461853027344
5360,2025-04-03 11:00:00,8,3,경기 화성 남양,0.17,72.56397247314453,True,268.6569918692112
5697,2025-04-07 10:00:00,8,2,충남 천안동남 병천,0.03,52.467384338378906,False,9.97151455283165
5353,2025-04-08 11:00:00,8,3,경남 통영 용남,0.01,41.59560012817383,True,506.27464950084686
5354,2025-04-08 11:00:00,8,3,경기 포천 영중,0.01,,False,20.154134064912796
5424,2025-04-11 09:00:00,8,1,강원 양구 양구,0.05,9.17473030090332,True,582.6293315291405
5414,2025-04-12 11:00:00,8,3,경북 김천 부항,0.2,12.481657028198242,False,2.9171784222126007
5398,2025-04-16 10:00:00,8,2,울산 울주 범서,0.05,94.52313995361328,True,26.29906862974167
5412,2025-04-19 10:00:00,8,2,충남 서천 비인,0.7,66.1822509765625,False,8.877165108919144
5383,2025-04-26 09:00:00,8,1,경북 봉화 봉화,0.03,56.244956970214844,True,32.041812777519226
5346,2025-04-27 09:00:00,8,1,경북 청송 부남,2.0,16.986690521240234,False,0.0
5713,2025-04-30 09:00:00,8,1,전남 순천 서,0.06,55.919795989990234,False,1.1546194553375244
5706,2025-05-01 09:00:00,8,1,전북 남원 산동,0.06,60.23973083496094,True,43.547607094049454
5575,2025-06-05 11:00:00,8,3,전남 장흥 관산,0.03,70.20830535888672,True,14.07585459947586
