T,top1pct_인구,top5pct_인구,top1pct_주간인구,top5pct_주간인구,top1pct_고령,top5pct_고령,top5pct_노후주택,wui_top5pct_격자,top10_인구,top10_주간인구,top10_고령,top10_평균위험상위%,max_prob,mean_prob,발화건수,발화_위험상위%
2022-03-04 06:00:00,472724.08006913215,1647147.2345198616,400650.4429260984,1298046.235146083,107440.67034527758,358326.64400314284,183344.2747405065,2667,21775.680907160044,16419.761974735302,4436.933622346302,0.368,0.3011246919631958,0.018992338329553604,0,
2022-03-04 07:00:00,568281.3365531936,2681622.4426928535,455616.4664025365,2151097.1326920763,122872.19942678587,555824.6064373067,269218.5881735685,2841,24773.993226200342,17384.150358615432,4989.568434447428,0.662,0.274922251701355,0.02005035988986492,0,
2022-03-04 08:00:00,468025.9126515165,3286211.2044215575,399969.73227275163,2624975.675455354,102176.68931978519,638517.1120101478,305773.546507554,3032,21189.173693418503,16707.500268340493,4377.3875806382175,0.703,0.2704852521419525,0.02065848372876644,1,"경북 울진 북(16301.98ha,t+3h)=56.1%"
2022-03-04 09:00:00,576975.719749324,3545464.8138240054,468182.9775330014,2833524.5091784517,123998.74082413022,684867.2428894765,325691.4193886944,3382,21807.860119909048,17708.940096634025,4447.691011855783,0.279,0.33378806710243225,0.02403908595442772,2,"경북 울진 북(16301.98ha,t+2h)=20.8%; 강원 영월 김삿갓(184.01ha,t+3h)=29.1%"
2022-03-04 10:00:00,715461.0498382375,4732850.848892666,589308.4928353115,3797272.3366673593,153448.5738271799,915074.6158144777,446195.44586929795,4066,21003.692384004593,22485.232789572863,3943.548859637982,0.812,0.3923339247703552,0.036391593515872955,2,"경북 울진 북(16301.98ha,t+1h)=4.0%; 강원 영월 김삿갓(184.01ha,t+2h)=10.1%"
2022-03-04 11:00:00,1183203.231306538,5063213.367859788,1005443.2788850861,4054260.0093716215,237969.14154498768,990204.6680203131,500518.9698624585,4884,18776.269690841436,33457.65338799681,3221.7085581976953,0.935,0.41640156507492065,0.06272099167108536,1,"강원 영월 김삿갓(184.01ha,t+1h)=13.6%"
2022-03-04 12:00:00,1082880.181681499,3981347.740615621,896329.311209529,3147042.8049902692,227189.55846654932,795920.7930616928,400852.38677885797,5493,13759.855066508055,11910.325546674743,2711.2124572682237,0.565,0.4162362813949585,0.09453774988651276,1,"경북 구미 옥성(0.01ha,t+3h)=0.9%"
2022-03-04 13:00:00,1394552.0606143475,4442868.744257972,1163142.4866015846,3565879.679094493,264098.2671898373,872681.5066877864,440988.92593017174,6140,13315.925638198853,17559.466270359848,2537.6867215531443,0.732,0.44113239645957947,0.10737444460391998,2,"경북 구미 옥성(0.01ha,t+2h)=2.2%; 충남 아산 염치(0.4ha,t+3h)=47.9%"
2022-03-04 14:00:00,1564702.8535256982,4838190.287060052,1297641.806733443,3898947.3971740855,285541.9124213662,929204.3245848219,463118.3149885262,6329,14708.209803164005,15326.90674957258,2813.5254023979073,0.579,0.4188215136528015,0.1022588461637497,3,"경북 구미 옥성(0.01ha,t+1h)=2.7%; 충남 아산 염치(0.4ha,t+2h)=25.5%; 서울 강남 강남(1.5ha,t+3h)=47.7%"
2022-03-04 15:00:00,1778933.4038777947,5616213.603579536,1485733.495552033,4901059.781793766,315360.91388480284,1036830.9671345218,500020.6933438296,5993,22705.694110274315,25360.799862184376,4030.8949699553464,0.944,0.38735079765319824,0.08423391729593277,3,"충남 아산 염치(0.4ha,t+1h)=8.8%; 서울 강남 강남(1.5ha,t+2h)=19.3%; 경기 광주 초월(0.09ha,t+3h)=42.5%"
2022-03-04 16:00:00,2095940.855436504,6416112.921657659,1736541.184384998,5566560.69256289,370270.6490101523,1161280.8181886692,570162.8218906831,5940,21442.636983543634,29847.986399606143,4115.045780253466,0.994,0.3569585382938385,0.0625123679637909,2,"서울 강남 강남(1.5ha,t+1h)=17.3%; 경기 광주 초월(0.09ha,t+2h)=27.0%"
2022-03-04 17:00:00,2118985.302673988,6658210.719059028,1836953.521453388,5776871.212680409,375857.08520146756,1202039.8103411156,593330.5101703228,5739,22008.393826007843,33395.30064047405,3953.3722211915506,1.239,0.3178520202636719,0.04429442062973976,1,"경기 광주 초월(0.09ha,t+1h)=33.9%"
2022-03-04 18:00:00,1943186.1578788236,5752841.768678002,1618838.1798235327,4685077.706515287,341971.29512083466,1063104.5340828148,534303.6288175132,5648,20414.5460601449,19950.8295915451,3316.083731720967,0.816,0.2980414927005768,0.031082620844244957,1,"경남 함양 마천(3.0ha,t+3h)=83.1%"
