T,top1pct_인구,top5pct_인구,top1pct_주간인구,top5pct_주간인구,top1pct_고령,top5pct_고령,top5pct_노후주택,wui_top5pct_격자,top10_인구,top10_주간인구,top10_고령,top10_평균위험상위%,max_prob,mean_prob,발화건수,발화_위험상위%
2024-03-22 06:00:00,3477812.4940720797,16330084.902639665,2794165.1249059676,12920114.108606473,624826.6284861234,2810215.1605836274,1314854.2383618425,4416,35750.00111618638,61747.29581038062,6186.00644198887,0.493,0.2511635720729828,0.022328339517116547,0,
2024-03-22 07:00:00,3068400.540190786,14981790.17019505,2299199.9489710825,12286455.927429207,528782.035807025,2588412.418133037,1232138.228473932,3446,41168.51627677679,41762.860576809224,7966.805816248913,0.543,0.2512892782688141,0.023178474977612495,0,
2024-03-22 08:00:00,6229534.19982104,18610677.36484059,5797645.241831249,15202289.535155617,1097340.626629808,3294774.884536285,1642257.8580047144,3750,40278.95094001293,67512.84353482991,6815.216487002725,0.448,0.25348398089408875,0.023666951805353165,1,"충남 보령 주교(0.9ha,t+3h)=67.3%"
2024-03-22 09:00:00,7614408.247924797,22526513.508356206,6105543.901647469,17777599.433536097,1376067.3331314859,3817755.6548165553,1806280.1894174577,4119,48771.05701905489,67909.3337346649,9086.957974030935,0.376,0.2903510332107544,0.034816861152648926,2,"충남 보령 주교(0.9ha,t+2h)=53.5%; 충북 보은 속리산(0.8ha,t+3h)=62.7%"
2024-03-22 10:00:00,2450099.3645625114,11314471.450665519,1835389.005377712,8352829.278558503,460550.7152797205,2103454.4325662875,1016705.2840553289,5648,38726.909782379866,44069.543265656226,8072.07670731572,0.344,0.3299684524536133,0.0691930428147316,4,"충남 보령 주교(0.9ha,t+1h)=28.8%; 충북 보은 속리산(0.8ha,t+2h)=82.1%; 충남 당진 석문(0.6ha,t+3h)=87.3%; 전북 무주 부남(1.0ha,t+3h)=35.4%"
2024-03-22 11:00:00,1163457.2539231777,5920248.973372884,934204.6428414034,4620992.278004004,223979.46992950782,1111995.4729419728,557030.4457208596,6694,37422.61482474208,36787.21439091884,7359.213010011919,0.38,0.3774566054344177,0.10337327420711517,4,"충북 보은 속리산(0.8ha,t+1h)=85.0%; 충남 당진 석문(0.6ha,t+2h)=68.3%; 전북 무주 부남(1.0ha,t+2h)=11.9%; 충남 청양 대치(0.03ha,t+3h)=70.3%"
2024-03-22 12:00:00,1084174.4466638863,4532608.830124617,864688.6632078583,3534225.1693417835,209846.2294629854,863384.793951333,438406.9993384798,7126,38298.203474760056,36259.59009307728,7284.630522523716,0.352,0.3900178372859955,0.1186891570687294,4,"충남 당진 석문(0.6ha,t+1h)=27.8%; 전북 무주 부남(1.0ha,t+1h)=27.4%; 충남 청양 대치(0.03ha,t+2h)=78.3%; 경남 합천 율곡(1.5ha,t+3h)=2.5%"
2024-03-22 13:00:00,1327342.434965521,5503420.598047569,1061209.7763705524,4274168.642628887,252684.4949042221,1032285.3928619106,513352.2662569556,7315,43476.38960790634,37478.160686242954,8299.087839967882,0.28,0.3797968924045563,0.11751148849725723,2,"충남 청양 대치(0.03ha,t+1h)=65.3%; 경남 합천 율곡(1.5ha,t+2h)=7.2%"
2024-03-22 14:00:00,1558979.4402798116,6397625.555013739,1252173.654545263,5003807.039453791,299137.76966127835,1179254.3702453056,579859.4194422072,7447,42949.19473272562,37363.14149077546,7994.113231720761,0.239,0.375479131937027,0.10907398164272308,1,"경남 합천 율곡(1.5ha,t+1h)=18.2%"
2024-03-22 15:00:00,1476296.1374091208,5875354.967014983,1180579.988723606,4673287.3510087505,279004.1643219659,1086190.4973096293,544723.7431513071,7171,35763.46814122796,35810.93444815379,6616.202389181013,0.224,0.37028422951698303,0.09258288890123367,0,
2024-03-22 16:00:00,1423563.302601844,5248753.479643539,1142747.7162133688,4143571.32599765,267794.4131756724,982152.4074271631,510534.2822157241,6495,33768.05009764433,37106.79748507112,6294.52361859405,0.369,0.36273637413978577,0.06961898505687714,0,
2024-03-22 17:00:00,1267471.5191700757,4927954.669851333,995463.1451655317,3889775.684523535,239046.69169942764,920966.5427218607,468673.78038269223,6435,37273.749991476536,37916.600124939534,6370.638896403665,0.439,0.34538373351097107,0.04806984215974808,0,
2024-03-22 18:00:00,1500330.3283449411,6418504.873535104,1215940.874182438,5229965.192382725,274034.8913851305,1162979.5347270002,596757.4003352057,6243,37182.41514363885,39789.31792405809,6281.823997594921,0.275,0.3226986229419708,0.032342225313186646,0,
