T,top1pct_인구,top5pct_인구,top1pct_주간인구,top5pct_주간인구,top1pct_고령,top5pct_고령,top5pct_노후주택,wui_top5pct_격자,top10_인구,top10_주간인구,top10_고령,top10_평균위험상위%,max_prob,mean_prob,발화건수,발화_위험상위%
2024-02-14 06:00:00,280236.64972406626,3844896.3042210266,233081.52670616933,2976632.241725567,67873.18317930031,728983.6622096255,339142.9054672955,3293,28001.798685759306,30196.355529835295,4823.371624923871,0.996,0.28949055075645447,0.0114754568785429,0,
2024-02-14 07:00:00,251585.84985637665,5658644.694853984,208505.47029099884,4446521.855644219,60173.583533963974,1075039.722475201,482835.81688851205,3588,35801.838070720434,42122.74383591092,6335.965098871823,1.359,0.27549293637275696,0.011126887053251266,0,
2024-02-14 08:00:00,212066.67302963138,6721686.203475378,177864.4886503918,5366024.170011554,51168.39974439975,1250208.4986344832,562134.8286893117,3738,35947.16849961877,39881.80549564487,6697.0881713855015,1.182,0.23649916052818298,0.010915075428783894,0,
2024-02-14 09:00:00,293059.8909474611,7085638.147419311,247979.61508445148,5736727.827356809,68650.68316403846,1302773.0350657227,615276.2537862007,3764,39358.96220806241,39604.417220492425,7404.802155923882,1.351,0.24716535210609436,0.01106208935379982,0,
2024-02-14 10:00:00,441859.5659504831,7534821.094413258,365037.3027173241,5864993.06733667,102270.94838704629,1390707.3072444103,659796.3897382825,3833,33099.31995430589,29887.97132959688,6114.486419078711,1.037,0.2867867946624756,0.013016244396567345,0,
2024-02-14 11:00:00,488902.6989570856,8993017.809295125,379554.08558379055,7223752.047586862,109302.17918055682,1630998.4930752553,753814.0781036548,4062,34441.647206395864,51874.73537647037,6719.457974090603,1.144,0.33243829011917114,0.018055282533168793,0,
2024-02-14 12:00:00,482000.74300689995,10669435.230167769,425320.96485542756,8347469.774610311,110055.09544070522,1842562.2122914493,856142.9539221353,4279,37128.58875003457,45229.35211757264,7367.151472931007,0.875,0.33815693855285645,0.024196002632379532,0,
2024-02-14 13:00:00,583730.1135521233,7991662.828515127,451258.6730508787,6132682.156840829,127460.17393592947,1402072.250026761,647825.86918169,4507,32333.0212290287,38927.95096314528,7152.179446050643,0.688,0.3481917083263397,0.029529014602303505,0,
2024-02-14 14:00:00,625162.9517081082,4220163.566918522,503454.91895673116,3318897.5721502947,140929.80678413378,826695.9611451454,335209.3759793548,5656,23736.02774336934,30120.523299333938,5359.892479614905,0.297,0.3407360017299652,0.03477146103978157,1,"경기 남양주 진접(3.0ha,t+3h)=44.5%"
2024-02-14 15:00:00,643189.2050678432,2332093.6952276677,518826.3007131133,1835582.7426566454,143411.2473236038,498919.4718882735,224035.66999937204,5324,21432.323206961155,29367.888224430444,4767.661196776378,0.377,0.3288806676864624,0.03993358835577965,1,"경기 남양주 진접(3.0ha,t+2h)=50.4%"
2024-02-14 16:00:00,1673889.9286049753,4660517.366238818,1324913.992528284,3651426.455008802,334676.38676545676,937218.7249319894,459756.02764547983,5796,21624.294453173876,31096.978651586927,4259.0692577856025,0.399,0.3393121361732483,0.042047373950481415,1,"경기 남양주 진접(3.0ha,t+1h)=52.2%"
2024-02-14 17:00:00,1312850.7752745375,4462662.259585135,1015026.2027492581,3554995.1971329874,251231.30645951434,899248.7787282432,463657.1637751474,5091,17961.49294194579,28525.17228325559,3640.474368417823,0.306,0.3338313102722168,0.03595405071973801,0,
2024-02-14 18:00:00,1091749.531757228,4571468.289076872,887660.8864653835,3670109.0390792573,216954.25610602548,898638.4420657635,479527.6724803393,4414,20015.907094448805,32036.883275634966,3980.305614685246,0.477,0.32693320512771606,0.022237081080675125,0,
