prow,pcol,forest_ratio,pop_total,households,houses,low_count_only,is_wui,expo_rank,T,vpd,wind,hum4d,prcp4d,ndmi,y_prob_t1,haz_rank_t1,haz_top_t1,y_prob_t2,haz_rank_t2,haz_top_t2,y_prob_t3,haz_rank_t3,haz_top_t3,score_t1,rank
650,1072,0.54,7364.659270584583,3316.2385507822037,2652.726648837328,False,True,99.8522503315691,2024-02-14 08:00:00,3.2816918,0.7,64.494125,0.0,-0.0698,0.03746963,98.45975257155756,1.5402474284424414,0.04828807,98.91467910616207,1.085320893837931,0.05742214,99.39163988520696,0.6083601147930437,99.15600145156333,3
590,1413,0.32999998,2679.8878031671047,1080.6384255290031,1013.7016701102257,False,True,98.38838826431325,2024-02-14 08:00:00,7.561537,2.4,45.826885,0.0,0.1095,0.062816784,99.48085170416071,0.5191482958392868,0.04834263,98.9179036297387,1.0820963702612971,0.039902747,93.84841514666208,6.151584853337923,98.93461998423697,4
623,1090,0.39,5464.003271073103,2365.6894755661488,1946.8510527014732,False,True,99.56319645004153,2024-02-14 08:00:00,2.889581,0.1,63.57168,0.0,-0.0458,0.03334095,98.23269236970238,1.7673076302976227,0.04598547,98.76097681567548,1.2390231843245232,0.057609275,99.4053441104077,0.5946558895923033,98.89794440987195,5
621,1092,0.34,5261.441965401173,2583.8612180650234,2415.428866624832,False,True,99.51287231800885,2024-02-14 08:00:00,2.7392597,0.0,64.15504,0.0,-0.0685,0.032388695,98.16363382310264,1.8363661768973571,0.04566173,98.73544933736041,1.2645506626395928,0.05790556,99.42495996216559,0.5750400378344125,98.83825307055574,6
656,1068,0.4,4760.250455498695,2241.5558162927628,1316.3847278952599,False,True,99.37156810491217,2024-02-14 08:00:00,3.9476163,1.7,64.03758,0.0,-0.0736,0.033845603,98.2619817921902,1.7380182078098017,0.038223896,97.838763072756,2.161236927244005,0.040113468,94.01044745638832,5.98955254361168,98.81677494855118,7
1002,1372,0.4,3536.688333630562,1512.8157863020897,1407.5813020765781,False,True,98.8817134995104,2024-02-14 08:00:00,1.8577282,0.5,55.788815,0.0,-0.064,0.041691627,98.673108548212,1.3268914517880006,0.062273905,99.65309500521298,0.34690499478702463,0.0851932,99.90917591925793,0.09082408074206683,98.77741102386119,8
594,1413,0.48,1606.813626229763,873.8311601579189,533.6061462461948,False,True,97.54130669211796,2024-02-14 08:00:00,7.398793,3.0,45.825806,0.0,0.5175,0.092751294,99.96130571708031,0.03869428291969257,0.07217687,99.879349076174,0.1206509238260054,0.052895386,98.99556090587616,1.004439094123839,98.75130620459913,9
671,1066,0.52,6229.003168731928,2460.2590655982494,2140.132543116808,False,True,99.70772339080531,2024-02-14 08:00:00,4.1386895,1.0,63.86313,0.0,0.0418,0.028615633,97.75573159065748,2.2442684093425243,0.034575082,96.79777937809688,3.2022206219031233,0.038783364,92.85714285714286,7.142857142857139,98.7317274907314,10
649,1075,0.32999998,8619.628509998322,3024.809305727482,2568.0619483590126,False,True,99.94372621688957,2024-02-14 09:00:00,3.5217915,0.3,64.51441,0.0,-0.0039,0.038022924,98.46566419811474,1.5343358018852626,0.04792489,98.844008297774,1.1559917022260038,0.055411983,98.79295334114384,1.2070466588561573,99.20469520750216,1
650,1072,0.54,7364.659270584583,3316.2385507822037,2652.726648837328,False,True,99.8522503315691,2024-02-14 09:00:00,3.5619636,0.4,64.494125,0.0,-0.0698,0.037709113,98.44766060814514,1.5523393918548578,0.04809627,98.86147446714747,1.1385255328525261,0.05671295,98.95417951997592,1.0458204800240765,99.14995546985712,2
655,1069,0.35,5027.369714438915,2369.5636563897133,1679.910683810711,False,True,99.45213629659011,2024-02-14 09:00:00,3.6501882,1.1,65.231674,0.0,-0.0957,0.041410416,98.65134301406967,1.348656985930333,0.04671784,98.71234025172781,1.2876597482721905,0.05036277,97.70602018551759,2.2939798144824124,99.0517396553299,3
